y,batch,episode,step,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank,x_step
0,10,262,2,0.09,0.10875,0.377778,0,0,0,0,0,0,0.0229885,0,0,0,0.25
1,10,263,0,0.11,0.155,0.45,0.4,0,0.2,0,0.1,0,0.0241935,0,0,0,0
1,10,263,1,0.03,0.03,0.3,0.2,0,0,0,0,0,0.0416667,0,0,0,0.125
0,10,263,2,0.15,0.1875,0.383333,0,0,0,0,0,0,0.0133333,0,0,0,0.25
1,10,263,3,0.1,0.12875,0.41,0,0,0,0,0,0,0.00970874,0,0,0,0.375
0,10,264,0,0.24,0.33375,0.41875,0.2,0,0,0,0.1,0.8,0.0224719,0,0,0,0
1,10,264,1,0.08,0.0925,0.33125,0,0,0,0,0,0,0.0540541,0,0,0,0.125
1,10,265,0,0.04,0.065,0.55,0,0,0.2,0,0,0,0.0192308,0,0,0,0
1,10,265,1,0.04,0.045,0.3375,0,0,0,0,0.1,0,0.0555556,0,0,0,0.125
0,10,266,0,0.14,0.195,0.439286,0.2,0,0,0,0,0,0.0192308,0,0,0,0
1,10,266,1,0.115,0.14625,0.395652,0,0,0,0,0,0,0.042735,0,0,0,0.125
1,10,267,0,0.215,0.27,0.383721,0.2,0,0,0,0.3,0,0.0277778,0,0,0,0
0,10,267,1,1.025,1.34375,0.397073,0.2,0.2,0.2,0,0.4,0,0.0204651,0,0,0,0.125
0,10,267,2,0.36,0.495,0.418056,0,0,0.6,0,0.1,0,0.010101,0,0,0,0.25
0,10,267,3,0.21,0.27,0.397619,0,0,0,0,0,0,0.00925926,0,0,0,0.375
0,10,268,0,0.17,0.2675,0.523529,0,0,0,0,0,0,0.0140187,0,0,0,0
1,10,268,1,0.1,0.1625,0.545,0,0,0,0,0,0,0.0153846,0,0,0,0.125
0,10,268,2,0.385,0.57,0.483117,0,0,0,0,0,0,0.0131579,0,0,0,0.25
1,10,268,3,0.06,0.07125,0.375,0,0,0,0,0,0,0.0175439,0,0,0,0.375
1,10,269,0,0.075,0.0875,0.353333,0,0,0,0,0.1,0,0.0285714,0,0,0,0
1,10,269,1,0.03,0.035,0.366667,0,0,0,0,0,0,0.0357143,0.333333,0,0,0.125
0,10,270,0,0.615,0.8775,0.450407,0.2,0,0.2,0,0.2,0,0.0156695,0,0,0,0
1,10,270,1,0.115,0.15375,0.421739,0.2,0,0,0,0,0,0.0162602,0,0,0,0.125
0,10,270,2,0.42,0.5875,0.447619,0,0,0.2,0,0.4,0,0.0148936,0,0,0,0.25
1,10,271,0,0.035,0.0375,0.328571,0.2,0,0,0,0,0,0.0333333,0,0,0,0
1,10,271,1,0.12,0.15625,0.4125,0.2,0,0,0,0,0,0.008,0,0,0,0.125
1,10,271,2,0.08,0.09875,0.38125,0.2,0,0,0,0,0,0.0253165,0,0,0,0.25
0,10,272,0,0.32,0.43875,0.390625,0,0,0,0,0.1,0,0.031339,0,0,0,0
1,10,272,1,0.095,0.1325,0.452632,0,0,0,0,0.1,0,0.0188679,0,0,0,0.125
1,10,273,0,0.1,0.135,0.42,0,0,0,0,0,0,0.037037,0,0,0,0
1,10,273,1,0.08,0.09875,0.38125,0,0,0,0,0.1,0,0.0379747,0,0,0,0.125
1,10,273,2,0.03,0.04875,0.55,0,0,0,0,0,0,0.025641,0,0,0,0.25
1,10,274,0,0.8,1.20625,0.490625,0,0,0,0.4,0.1,0,0.015544,0,0,0,0
0,10,274,1,0.315,0.45125,0.463492,0,0,0,0,0,0.1,0.0138504,0,0,0,0.125
0,10,274,2,0.17,0.2375,0.444118,0.2,0,0.2,0,0,0,0.0263158,0,0,0,0.25
0,10,274,3,0.205,0.28625,0.44878,0.2,0,0,0,0.1,0,0.0131004,0,0.25,0,0.375
1,10,274,4,0.09,0.11875,0.422222,0.2,0,0,0,0,0,0.0105263,0,0,0,0.5
1,10,275,0,0.045,0.0525,0.355556,0,0,0.2,0,0,0,0.0238095,0,0,0,0
1,10,275,1,0.075,0.1025,0.44,0,0,0,0,0,0,0.0121951,0,0,0,0.125
1,10,276,0,0.055,0.05875,0.327273,0.2,0,0,0,0,0,0.0212766,0,0,0,0
0,10,276,1,0.155,0.1825,0.36129,0,0,0,0,0,0,0.00684932,0,0,0,0.125
0,10,277,0,0.495,0.675,0.424242,0,0,0,0,0,0,0.00925926,0,0,0,0
0,10,277,1,0.63,0.84625,0.422222,0,0,0,0,0.3,0,0.0118168,0,0,0,0.125
0,10,277,2,0.47,0.59125,0.388298,0,0,0.4,0,0.2,0,0.012685,0,0,0,0.25
1,10,278,0,0.095,0.13,0.431579,0,0,0,0,0.1,0,0.0384615,0,0,0,0
0,10,278,1,0.18,0.23125,0.4,0,0,0,0,0,0,0.0216216,0,0,0,0.125
1,10,279,0,0.015,0.0125,0.233333,0.2,0,0,0,0,0,0.1,0,0,0,0
1,10,279,1,0.11,0.12875,0.345455,0.2,0,0,0,0,0,0.0291262,0,0,0,0.125
1,10,279,2,0.11,0.13125,0.354545,0.2,0,0,0,0,0,0.0285714,0,0,0,0.25
0,10,280,0,0.21,0.27375,0.404762,0.4,0.2,0,0,0,0,0.0182648,0,0,0,0
0,10,280,1,0.375,0.495,0.412,0.2,0,0.2,0,0.4,0,0.0151515,0,0,0,0.125
0,10,280,2,0.3,0.3875,0.396667,0.2,0,0.2,0,0.2,0,0.016129,0,0,0,0.25
1,10,281,0,0.075,0.09375,0.38,0.2,0,0.2,0,0,0,0.0266667,0,0,0,0
1,10,281,1,0.035,0.0375,0.314286,0.2,0,0,0,0.1,0,0.0666667,0,0,0,0.125
1,10,281,2,0.05,0.05875,0.27,0.2,0,0,0,0.1,0,0.0425532,0,0,0,0.25
1,10,282,0,0.035,0.04125,0.371429,0.2,0,0,0,0,0,0.030303,0,0,0,0
1,10,282,1,0.105,0.1325,0.371429,0.2,0,0,0,0.1,0,0.0377358,0,0,0,0.125
1,10,282,2,0.095,0.115,0.357895,0.2,0,0.2,0,0,0,0.0326087,0,0,0,0.25
0,10,282,3,0.305,0.41125,0.422951,0.2,0,0.4,0,0.2,0,0.0151976,0,0,0,0.375
1,10,283,0,0.1,0.13375,0.415,0,0,0,0,0,0,0.0186916,0,0,0,0
1,10,283,1,0.065,0.0975,0.492308,0,0,0,0,0,0,0.0128205,0,0,0,0.125
1,11,283,2,0.11,0.16125,0.477273,0,0,0,0,0.1,0,0.0155039,0,0,0,0.25
0,11,283,3,0.2,0.265,0.415,0,0,0,0,0,0,0.00943396,0,0,0,0.375
0,11,283,4,0.16,0.2025,0.390625,0.4,0,0,0,0,0,0.0246914,0,0,0,0.5
1,11,284,0,0.105,0.13875,0.409524,0.2,0,0.2,0,0,0,0.018018,0,0,0,0
1,11,284,1,0.045,0.05625,0.388889,0.2,0,0,0,0,0,0.0444444,0,0,0,0.125
1,11,285,0,0.065,0.1,0.469231,0.4,0,0,0,0,0,0,0,0,0,0
0,11,285,1,0.15,0.22,0.48,0,0,0,0,0,0,0,0,0,0,0.125
1,11,285,2,0.12,0.15875,0.429167,0,0,0,0,0,0,0.00787402,0,0,0,0.25
1,11,286,0,0.09,0.1125,0.383333,0,0,0,0,0.1,0,0.0222222,0,0,0,0
1,11,286,1,0.08,0.10375,0.41875,0,0,0,0,0,0,0.0120482,0,0,0,0.125
1,11,286,2,0.13,0.18,0.442308,0,0,0.2,0,0.2,0,0.0208333,0,0,0,0.25
1,11,286,3,0.09,0.1375,0.505556,0,0,0,0,0,0,0.00909091,0,0,0,0.375
1,11,287,0,0.025,0.03375,0.44,0.2,0,0,0,0,0,0.037037,0,0,0,0
1,11,287,1,0.055,0.06,0.309091,0,0,0,0,0,0,0.0625,0,0,0,0.125
1,11,287,2,0.035,0.06,0.585714,0,0,0,0,0,0,0.0208333,0,0,0,0.25
1,11,287,3,0.105,0.115,0.319048,0,0,0,0,0,0,0.0434783,0,0,0,0.375
1,11,287,4,0.15,0.19625,0.41,0,0,0,0,0.1,0,0.0191083,0,0,0,0.5
1,11,287,5,0.105,0.11625,0.328571,0.4,0,0,0,0,0,0.0215054,0,0,0,0.625
1,11,287,6,0.03,0.04375,0.466667,0,0,0,0,0,0,0.0285714,0,0,0,0.75
1,11,288,0,0.07,0.085,0.378571,0,0,0.2,0,0,0,0.0294118,0,0,0,0
1,11,288,1,0.09,0.11375,0.394444,0,0,0,0,0,0,0.032967,0,0,0,0.125
0,11,288,2,0.06,0.07625,0.4,0.2,0,0,0,0,0,0.0491803,0,0,0,0.25
1,11,289,0,0.06,0.07875,0.408333,0,0,0,0,0,0,0.031746,0,0,0,0
1,11,289,1,0.045,0.05375,0.355556,0.2,0,0,0,0,0,0.0232558,0,0,0,0.125
0,11,289,2,0.23,0.28125,0.367391,0,0.2,0.2,0,0.2,0,0.0222222,0,0,0,0.25
0,11,289,3,0.07,0.08125,0.357143,0,0,0,0,0,0,0.0153846,0,0,0,0.375
1,11,289,4,0.095,0.1275,0.421053,0.2,0,0.2,0,0,0,0.0196078,0,0,0,0.5
1,11,289,5,0.06,0.05625,0.275,0,0,0,0,0,0,0.0222222,0,0,0,0.625
1,11,289,6,0.05,0.05375,0.31,0,0,0,0,0,0,0.0465116,0,0,0,0.75
0,11,290,0,0.125,0.16375,0.416,0,0,0,0,0,0,0.0152672,0,0,0,0
1,11,290,1,0.025,0.0325,0.38,0,0,0,0,0,0,0.0384615,0,0,0,0.125
0,11,290,2,0.555,0.7575,0.407207,0,0,0.2,0,0,0,0.00990099,0,0,0,0.25
0,11,291,0,0.31,0.40875,0.416129,0.2,0,0.2,0,0.2,0,0.0152905,0,0,0,0
0,11,291,1,0.355,0.49125,0.443662,0.2,0,0,0,0,0,0.0152672,0,0,0,0.125
1,11,291,2,0.135,0.145,0.325926,0,0,0,0,0.2,0,0.0344828,0,0,0,0.25
0,11,292,0,0.185,0.245,0.416216,0.2,0,0,0,0.1,0,0.0204082,0,0,0,0
1,11,292,1,0.105,0.13,0.385714,0.2,0,0,0,0,0,0.0192308,0,0,0,0.125
1,11,292,2,0.13,0.1725,0.419231,0.2,0,0,0,0,0,0.0144928,0,0,0,0.25
1,11,292,3,0.11,0.12125,0.331818,0.4,0,0,0,0,0,0.0206186,0,0,0,0.375
1,11,293,0,0.02,0.02375,0.375,0,0,0,0,0,0,0.0526316,0,0,0,0
1,11,293,1,0.06,0.09625,0.533333,0,0,0,0,0.1,0,0.025974,0,0,0,0.125
1,11,293,2,0.105,0.13625,0.414286,0,0,0.2,0,0.1,0,0.0275229,0,0,0,0.25
0,11,293,3,0.16,0.21625,0.43125,0,0,0.2,0,0.3,0,0.0346821,0,0,0,0.375
0,11,293,4,0.28,0.41625,0.478571,0,0,0.8,0,0.2,0,0.018018,0,0,0,0.5
0,11,294,0,0.15,0.20375,0.43,0,0,0.2,0,0,0,0.0122699,0,0,0,0
1,11,294,1,0.005,0.01375,1,0,0,0,0,0,0,0.0909091,0,0,0,0.125
0,11,294,2,1.1,1.49375,0.427727,0.2,0,0.4,0,0.7,0.6,0.0150628,0,0,0,0.25
1,11,294,3,0.04,0.04625,0.3375,0,0,0,0,0,0,0.0540541,0,0,0,0.375
1,11,294,4,0.01,0.0125,0.4,0,0,0,0,0,0,0.1,0,0.25,0,0.5
1,11,294,5,0.02,0.03375,0.575,0,0,0,0,0,0,0.037037,0,0,0,0.625
1,11,294,6,0.135,0.14875,0.318519,0,0,0,0,0.2,0,0.0504202,0,0,0,0.75
1,11,294,7,0.14,0.15,0.314286,0,0,0.2,0,0.2,0,0.025,0,0,0,0.875
0,11,294,8,0.235,0.28875,0.368085,0,0,0.4,0,0.2,0,0.030303,0,0,0,1
1,11,294,9,0.115,0.14,0.365217,0.2,0,0,0,0.1,0,0.0357143,0,0,0,1
1,11,294,10,0.095,0.09625,0.284211,0,0,0,0,0.1,0,0.0519481,0,0,0,1
1,11,294,11,0.025,0.025,0.28,0,0,0,0,0,0,0.1,0,0,0,1
0,11,295,0,0.275,0.35375,0.407273,0,0,0,0,0.2,0,0.0176678,0,0,0,0
0,11,295,1,0.245,0.305,0.391837,0.2,0,0,0,0.2,0,0.0122951,0,0,0,0.125
0,11,296,0,0.3,0.4575,0.496667,0,0,0,0,0,0,0.00546448,0,0,0,0
0,11,296,1,0.365,0.555,0.49589,0,0,0,0,0,0,0.00225225,0,0,0,0.125
1,11,297,0,0.1,0.12375,0.39,0.2,0,0,0,0.1,0,0.020202,0,0,0,0
0,11,297,1,0.13,0.16875,0.407692,0,0,0,0,0.1,0,0.0148148,0,0,0,0.125
1,11,297,2,0.105,0.12125,0.347619,0,0,0.2,0,0,0,0.0206186,0,0,0,0.25
1,11,297,3,0.205,0.22625,0.319512,0.2,0.4,0,0,0.1,0,0.0497238,0,0,0,0.375
0,11,297,4,0.465,0.52125,0.33871,0.4,0,0.2,0,0.3,0,0.0167866,0,0,0,0.5
0,11,297,5,0.17,0.19625,0.347059,0,0,0.2,0,0.1,0,0.0191083,0,0,0,0.625
1,11,298,0,0.02,0.01625,0.2,0.2,0,0,0,0,0,0.153846,0,0,0,0
1,11,298,1,0.01,0.01,0.25,0.2,0,0,0,0,0,0.25,0,0,0,0.125
0,11,298,2,0.035,0.035,0.314286,0,0,0,0,0,0,0.0357143,0,0,0,0.25
1,11,298,3,0.055,0.0625,0.336364,0.4,0,0,0,0,0,0.04,0,0,0,0.375
1,11,298,4,0.025,0.02625,0.32,0.2,0,0,0,0,0,0.047619,0,0,0,0.5
1,11,298,5,0.005,0.005,0.3,0,0,0,0,0,0,0.25,0,0,0,0.625
1,11,298,6,0.015,0.0175,0.3,0.4,0,0,0,0,0,0.142857,0,0,0,0.75
1,11,298,7,0.03,0.0325,0.3,0.2,0.2,0,0,0,0,0.0769231,0,0,0,0.875
1,11,299,0,0.07,0.0775,0.328571,0,0,0,0,0,0,0.0322581,0,0,0,0
1,11,299,1,0.065,0.07375,0.346154,0,0,0,0,0.1,0,0.0338983,0,0,0,0.125
1,11,299,2,0.06,0.0625,0.3,0,0,0,0,0,0,0.02,0,0.25,0,0.25
1,11,300,0,0.275,0.3525,0.401818,0.2,0,0.2,0,0.1,0,0.0177305,0,0,0,0
0,11,300,1,0.66,0.92,0.434848,0.2,0,0.4,0,0.4,0,0.0217391,0,0,0,0.125
0,11,301,0,0.245,0.31625,0.410204,0.2,0,0.2,0,0,0,0.0118577,0,0,0,0
0,12,301,1,0.355,0.43375,0.38169,0.2,0,0,0,0.1,0,0.0172911,0,0,0,0.125
0,12,301,2,0.25,0.2925,0.354,0,0,0.2,0,0.4,0,0.0299145,0,0,0,0.25
1,12,302,0,0.025,0.03125,0.38,0,0,0,0,0,0,0.04,0,0,0,0
1,12,302,1,0.03,0.0325,0.333333,0.2,0,0,0,0,0,0.0384615,0,0,0,0.125
1,12,302,2,0.355,0.465,0.415493,0,0,0,0,0.1,0,0.0107527,0,0,0,0.25
1,12,302,3,0.05,0.055,0.34,0,0,0.2,0,0.1,0,0.0454545,0,0,0,0.375
1,12,303,0,0.05,0.0575,0.36,0,0.2,0,0,0.1,0,0.0434783,0,0,0,0
1,12,303,1,0.135,0.17,0.388889,0.6,0,0.2,0,0,0,0.0220588,0,0,0,0.125
1,12,303,2,0.075,0.09,0.366667,0,0.2,0,0,0,0,0.0277778,0,0,0,0.25
1,12,304,0,0.04,0.03625,0.25,0.2,0,0,0,0,0,0.0689655,0,0,0,0
1,12,304,1,0.06,0.0725,0.375,0,0,0,0,0.1,0,0.0344828,0,0,0,0.125
1,12,304,2,0.085,0.10625,0.382353,0.2,0,0,0,0.1,0,0.0352941,0,0,0,0.25
0,12,304,3,0.23,0.285,0.391304,0,0,0.2,0,0.3,0,0.0219298,0,0,0,0.375
0,12,304,4,0.16,0.18875,0.36875,0,0,0,0,0.2,0,0.0198675,0,0,0,0.5
0,12,305,0,0.21,0.285,0.407143,0,0,0.2,0,0.1,0,0.0131579,0,0,0,0
0,12,305,1,0.36,0.5225,0.459722,0,0,0,0,0,0,0.00956938,0,0,0,0.125
0,12,305,2,0.13,0.1775,0.438462,0,0,0,0,0,0,0.00704225,0,0,0,0.25
1,12,305,3,0.11,0.16875,0.472727,0,0,0,0,0,0,0.00740741,0,0,0,0.375
1,12,306,0,0.055,0.07125,0.418182,0.2,0,0,0,0,0,0.0175439,0,0,0,0
1,12,306,1,0.005,0.00375,0.2,0,0,0,0,0,0,0.666667,0,0,0,0.125
1,12,306,2,0.01,0.01875,0.65,0,0.2,0,0,0,0,0.0666667,0,0,0,0.25
1,12,307,0,0.035,0.04625,0.385714,0,0,0,0,0,0,0.027027,0,0,0,0
1,12,307,1,0.055,0.09,0.463636,0.2,0.2,0,0,0,0,0.0277778,0,0,0,0.125
1,12,307,2,0.15,0.21,0.45,0,0.2,0,0,0,0,0.0178571,0,0,0.25,0.25
0,12,308,0,0.635,0.915,0.462992,0,0,0.2,0,0.3,0,0.0218579,0,0,0,0
0,12,308,1,0.265,0.37875,0.464151,0,0,0,0,0.1,0,0.0165017,0,0,0,0.125
1,12,308,2,0.15,0.1775,0.37,0,0,0,0,0.1,0,0.028169,0,0,0,0.25
1,12,309,0,0.225,0.30375,0.426667,0.2,0,0.6,0,0.2,0,0.0164609,0,0,0,0
0,12,309,1,0.055,0.04875,0.245455,0,0,0,0,0.1,0,0.0512821,0,0,0,0.125
1,12,310,0,0.12,0.135,0.329167,0.2,0,0,0,0,0,0.0555556,0,0,0,0
1,12,310,1,0.06,0.06125,0.3,0.2,0,0,0,0,0,0.0204082,0,0,0,0.125
0,12,310,2,0.05,0.055,0.32,0,0,0,0,0,0,0.0681818,0,0,0,0.25
1,12,311,0,0.06,0.085,0.466667,0.2,0,0,0,0,0,0.0147059,0,0,0,0
1,12,311,1,0.04,0.045,0.3375,0.2,0,0,0,0.1,0,0.111111,0,0,0,0.125
1,12,312,0,0.12,0.14875,0.391667,0.2,0,0,0,0.2,0,0.0420168,0,0,0,0
0,12,312,1,0.285,0.385,0.431579,0,0,0,0,0.4,0,0.025974,0,0,0,0.125
0,12,312,2,0.15,0.22875,0.5,0,0,0,0,0.2,0,0.0163934,0,0,0,0.25
0,12,312,3,0.22,0.325,0.477273,0,0,0.2,0,0.1,0,0.0153846,0,0,0,0.375
0,12,313,0,0.35,0.42875,0.377143,0.2,0,0,0,0,0,0.0116618,0,0,0,0
1,12,313,1,0.12,0.14875,0.3875,0.2,0,0.4,0,0.1,0,0.0168067,0,0,0,0.125
1,12,313,2,0.115,0.14125,0.382609,0,0,0,0,0.2,0,0.0265487,0,0,0,0.25
1,12,314,0,0.025,0.02625,0.34,0,0,0,0,0,0,0.047619,0,0,0,0
1,12,314,1,0.01,0.015,0.55,0,0,0,0,0,0,0.0833333,0,0,0,0.125
0,12,315,0,0.43,0.5725,0.417442,0,0,0.4,0,0.5,0,0.0218341,0,0,0,0
0,12,315,1,0.27,0.34625,0.394444,0,0,0,0,0.6,0,0.0288809,0,0,0,0.125
1,12,315,2,0.125,0.13125,0.304,0,0,0,0,0.2,0,0.047619,0,0,0,0.25
0,12,316,0,0.09,0.12625,0.45,0,0,0.2,0,0,0,0.00990099,0,0,0,0
0,12,316,1,0.265,0.38,0.458491,0,0,0.2,0,0,0,0.00986842,0,0,0,0.125
1,12,316,2,0.02,0.0225,0.35,0.2,0,0,0,0,0,0.0555556,0,0,0,0.25
1,12,317,0,0.1,0.145,0.45,0.2,0,0,0,0,0,0.0172414,0,0,0,0
0,12,317,1,0.14,0.19,0.428571,0.2,0,0,0,0,0,0.0131579,0,0.25,0,0.125
1,12,317,2,0.11,0.1475,0.409091,0.2,0,0,0,0.1,0,0.0338983,0,0,0,0.25
0,12,317,3,0.17,0.23125,0.441176,0.4,0,0,0,0,0,0.0108108,0,0,0,0.375
1,12,317,4,0.025,0.02375,0.28,0.2,0,0,0,0.1,0,0.105263,0,0,0,0.5
1,12,317,5,0.02,0.01875,0.275,0.2,0,0,0,0.1,0,0.133333,0,0,0,0.625
1,12,317,6,0.04,0.04375,0.3125,0.2,0,0,0,0,0,0.0285714,0,0,0,0.75
1,12,318,0,0.14,0.17875,0.403571,0,0,0,0,0,0,0.020979,0,0,0,0
0,12,318,1,0.25,0.3775,0.496,0,0,0.6,0,0.1,0,0.00993377,0,0,0,0.125
1,12,319,0,0.04,0.0575,0.475,0.2,0,0,0,0,0,0.0652174,0,0,0,0
1,12,319,1,0.4,0.495,0.38,0.4,0,0,0,0.3,0,0.0353535,0,0,0,0.125
0,12,319,2,0.305,0.41125,0.421311,0.2,0,0,0,0.2,0,0.0364742,0,0,0,0.25
0,12,319,3,0.305,0.45875,0.460656,0,0,0,0,0,0,0.0435967,0,0,0,0.375
1,12,320,0,0.045,0.04,0.255556,0,0,0.2,0,0,0,0.03125,0,0,0,0
0,12,320,1,0.135,0.195,0.462963,0,0,0,0,0,0,0.00641026,0,0,0,0.125
1,12,321,0,0.075,0.11375,0.4,0,0,0,0,0.1,0.2,0.10989,0,0,0,0
1,12,321,1,0.075,0.105,0.44,0,0,0,0,0,0,0.0238095,0,0.25,0,0.125
0,12,322,0,0.19,0.275,0.471053,0,0,0.4,0,0,0,0.0227273,0,0,0,0
1,12,322,1,0.1,0.17125,0.565,0,0,0,0,0,0,0.0218978,0,0.25,0,0.125
0,12,323,0,0.055,0.0775,0.454545,0,0,0,0,0.1,0,0.0322581,0,0,0,0
1,12,323,1,0.04,0.0475,0.3625,0,0,0,0,0,0,0.105263,0,0,0,0.125
1,12,324,0,0.075,0.09875,0.413333,0.2,0,0.2,0,0.1,0,0.0379747,0,0,0,0
1,12,324,1,0.015,0.02,0.433333,0.2,0,0,0,0,0,0.0625,0,0,0,0.125
0,12,325,0,0.23,0.2925,0.38913,0,0,0.2,0,0,0,0.0213675,0,0,0,0
1,12,325,1,0.045,0.0625,0.455556,0.2,0,0,0,0,0,0.02,0,0,0,0.125
1,12,325,2,0.055,0.0625,0.345455,0,0,0,0,0,0,0.02,0,0,0,0.25
1,12,325,3,0.04,0.04875,0.3875,0,0,0,0,0,0,0.025641,0,0,0,0.375
0,12,326,0,0.415,0.58125,0.436145,0,0,0,0,0.1,0,0.0236559,0,0,0,0
0,12,326,1,0.64,0.96875,0.482812,0,0,0.2,0,0.1,1,0.0103226,0,0,0,0.125
1,12,327,0,0.135,0.1775,0.414815,0,0,0,0,0.1,0,0.0211268,0,0,0,0
0,12,327,1,0.345,0.49375,0.45942,0,0,0,0,0,0,0.0101266,0,0,0,0.125
0,13,328,0,0.03,0.0475,0.483333,0,0,0,0,0,0,0.0263158,0,0,0,0
0,13,328,1,0.31,0.505,0.533871,0,0,0,0,0,0,0.0321782,0,0,0,0.125
1,13,328,2,0.12,0.1175,0.2875,0,0,0,0,0,0,0.0212766,0,0,0,0.25
1,13,328,3,0.085,0.08375,0.270588,0.2,0,0,0,0,0,0.0298507,0,0,0,0.375
1,13,329,0,0.115,0.15375,0.421739,0,0,0,0,0,0,0.0243902,0,0,0,0
1,13,329,1,0.13,0.17,0.411538,0,0,0,0,0.2,0,0.0294118,0,0,0,0.125
0,13,329,2,0.265,0.33,0.373585,0.8,0,0.2,0,0.2,0,0.030303,0,0,0,0.25
0,13,330,0,0.19,0.245,0.402632,0,0,0.2,0,0,0,0.0204082,0,0,0,0
0,13,330,1,0.05,0.065,0.42,0.2,0,0,0,0,0,0.0192308,0,0,0,0.125
1,13,331,0,0.025,0.03,0.3,0,0.8,0,0,0,0,0.0416667,0,0.25,0,0
1,13,331,1,0.055,0.065,0.372727,0.2,0,0,0,0,0,0,0,0,0,0.125
1,13,331,2,0.025,0.02625,0.28,0,0.4,0,0,0,0,0,0,0,0,0.25
1,13,331,3,0.08,0.09375,0.35625,0,0,0,0,0.1,0,0,0,0.25,0,0.375
1,13,332,0,0.07,0.0875,0.392857,0.2,0,0,0,0,0,0.0285714,0,0,0,0
0,13,332,1,0.155,0.19125,0.383871,0.2,0,0.2,0,0,0,0.0130719,0,0,0,0.125
1,13,333,0,0.07,0.11375,0.471429,0,0,0,0,0,0,0.021978,0,0,0,0
1,13,333,1,0.075,0.1075,0.466667,0,0,0,0,0,0,0.0232558,0,0,0,0.125
0,13,333,2,0.24,0.35,0.464583,0,0,0,0,0,0,0.00714286,0,0,0,0.25
1,13,333,3,0.06,0.085,0.366667,0,0,0,0,0,0,0.0147059,0,0,0,0.375
1,13,334,0,0.145,0.17625,0.368966,0.2,0,0,0,0.3,0,0.0283688,0.333333,0,0,0
1,13,334,1,0.065,0.06625,0.292308,0,0.2,0,0,0.1,0,0.0377358,0,0,0,0.125
1,13,334,2,0.02,0.02125,0.325,0,0,0,0,0,0,0.0588235,0,0,0,0.25
1,13,334,3,0.085,0.0975,0.341176,0.4,0,0,0,0,0,0.025641,0,0,0,0.375
1,13,335,0,0.06,0.065,0.316667,0.2,0.2,0,0,0,0,0.0384615,0,0,0,0
0,13,335,1,0.56,0.72125,0.402679,0,0.2,0.2,0,0.5,0,0.0277296,0,0,0,0.125
0,13,335,2,0.175,0.22625,0.405714,0.2,0,0,0,0.1,0,0.0165746,0,0,0,0.25
1,13,336,0,0.1,0.11375,0.34,0,0,0.2,0,0.1,0,0.032967,0,0,0,0
1,13,336,1,0.095,0.11,0.352632,0,0,0,0,0,0,0.0227273,0,0,0,0.125
0,13,337,0,0.175,0.24,0.437143,0.2,0,0,0,0.1,0,0.015625,0,0,0,0
1,13,337,1,0.07,0.0925,0.421429,0,0,0.2,0,0.1,0,0.027027,0,0,0,0.125
1,13,338,0,0.125,0.15125,0.368,0,0,0,0.2,0.1,0,0.0330579,0,0,0,0
1,13,338,1,0.12,0.17,0.445833,0,0,0.6,0,0.1,0,0.0294118,0,0,0,0.125
1,13,339,0,0.07,0.0925,0.407143,0.2,0,0.2,0,0,0,0.027027,0,0,0,0
1,13,339,1,0.08,0.0975,0.36875,0,0,0.2,0,0,0,0.025641,0,0,0,0.125
1,13,339,2,0.02,0.01875,0.225,0,0,0,0,0,0,0.0666667,0,0,0,0.25
0,13,340,0,0.165,0.21375,0.409091,0,0,0.2,0,0,0,0.0116959,0,0,0,0
1,13,340,1,0.15,0.1625,0.323333,0,0,0,0,0.1,0,0.0230769,0,0,0,0.125
1,13,340,2,0.065,0.07875,0.384615,0,0,0.2,0,0,0,0.015873,0,0,0,0.25
0,13,341,0,0.675,0.9225,0.419259,0,0,0.8,0,0.2,0,0.0298103,0,0,0,0
1,13,341,1,0.03,0.03125,0.283333,0.2,0,0,0,0,0,0.04,0,0,0,0.125
0,13,342,0,0.06,0.065,0.325,0.2,0,0,0,0,0,0.0192308,0,0,0,0
1,13,342,1,0.02,0.02375,0.325,0,0,0,0,0,0,0,0,0,0,0.125
1,13,342,2,0.09,0.1,0.333333,0,0,0,0,0.1,0,0.0375,0,0,0,0.25
0,13,343,0,0.255,0.32875,0.403922,0,0,0.2,0,0.1,0,0.0152091,0,0,0,0
0,13,343,1,0.44,0.575,0.4125,0,0,0,0,0,0,0.00652174,0,0,0,0.125
1,13,344,0,0.11,0.1425,0.413636,0.2,0,0,0,0,0,0.0263158,0,0,0,0
1,13,344,1,0.11,0.11,0.295455,0,0,0,0,0.2,0,0.0454545,0,0,0,0.125
0,13,344,2,0.605,0.8025,0.419835,0,0,0.2,0,0,0,0.00778816,0,0,0,0.25
1,13,344,3,0.045,0.05125,0.344444,0,0,0,0,0,0,0.0487805,0,0,0,0.375
1,13,345,0,0.12,0.11375,0.270833,0,0,0,0,0,0,0.010989,0,0,0,0
1,13,345,1,0.33,0.44,0.421212,0,0,0.2,0.2,0,0,0.00568182,0,0,0,0.125
1,13,346,0,0.045,0.06875,0.488889,0.2,0.2,0,0,0,0,0.0727273,0,0,0,0
0,13,346,1,0.285,0.3925,0.44386,0.2,0,0,0,0.2,0,0.0127389,0,0,0,0.125
