y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd,x_n_nodes,x_n_edges,x_mean_deg,x_n_cc,x_n_q_seeds,x_seed_frac,x_lcc_frac
1,6,0.3,0.49375,1,0.166667,1,0.428571,0.624242,2.11495,0.026799,0.10717,1,0.104693,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
1,6,0.525,0.76875,1,0.833333,1,0.666667,0.418182,1.64476,0.00540704,0.105442,1,0.136666,5,5,1,1.25,0.833333,0.3,1.33333,0.8,0.8
1,6,0.7,0.96875,1,1.83333,1,0.428571,0.309091,9.32809,0.251136,0.10717,1,0.230097,5,5,1,2.25,1.5,0.1,1.66667,1,1
0,6,0.3,0.39375,1,0.833333,1,0.666667,0.527273,0.903716,0.153645,0.106306,1,0.207006,5,5,1,0.65,0.433333,0.4,1.16667,0.7,0.7
1,6,0.375,0.48125,1,0.666667,1,0.428571,0.127273,0.607885,0.0258936,0.10717,1,0.103462,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
1,6,0.55,0.9,1,1,1,0.428571,0.345455,7.54313,0.0676813,0.106306,1,0.107934,5,5,1,0.55,0.366667,0.5,0.333333,0.2,0.5
1,6,0.425,0.6375,1,0.5,1,0.428571,0.0181818,2.74268,0.00271844,0.104605,1,0.0947658,5,5,1,0.75,0.5,0.5,1,0.6,0.6
0,6,0.35,0.58125,1,0.5,1,0.666667,0.345455,1.74626,0.0744247,0.106306,1,0.0923451,5,5,1,0,0,1,0.333333,0.2,0.1
0,6,0.5,0.675,1,0.666667,1,0.25,-0.163636,2.08989,0.0280494,0.10717,1,0.128762,5,5,1,0,0,1,0.166667,0.1,0.1
1,6,0.425,0.5875,1,1.16667,1,0.428571,0.224242,2.15485,0.0106218,0.105469,1,0.150959,5,5,1,1.2,0.8,0.2,1.33333,0.8,0.7
0,6,0.275,0.46875,1,0.5,1,0.428571,0.515152,9.67079,0.118755,0.10717,1,0.0633567,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
1,6,0.275,0.3625,1,0.666667,1,0.428571,0.466667,2.50836,0.0123484,0.103794,1,0.104723,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,6,0.325,0.4,1,0.5,1,0.25,-0.187879,1.00078,0.0189573,0.105469,1,0.116158,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,6,0.625,0.78125,1,0.166667,1,0.666667,0.563636,3.2266,0.197892,0.10717,1,0.229045,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
0,6,0.375,0.525,1,0.5,1,0.428571,0.224242,0.78527,0.088621,0.10717,1,0.0946838,5,5,1,0.25,0.166667,0.6,0.5,0.3,0.3
0,6,0.6,0.88125,1,1,1,0.428571,0.393939,5.16069,0.127507,0.10717,1,0.15561,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.4
0,6,0.55,0.76875,1,1,1,0.428571,0.321212,2.72845,0.0413891,0.10717,1,0.109791,5,5,1,0.25,0.166667,0.7,0.833333,0.5,0.4
1,6,0.45,0.7125,1,0.666667,1,0.428571,0.587879,0.842854,0.010697,0.106306,1,0.172609,5,5,1,2.25,1.5,0.1,1.66667,1,1
1,6,0.325,0.45,1,0.666667,1,0.428571,0.539394,0.123993,0.00715067,0.106306,1,0.128864,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
1,6,0.475,0.90625,1,0.5,1,0.666667,0.539394,4.22682,0.0121733,0.10717,1,0.120183,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
0,6,0.425,0.64375,1,1,1,0.428571,-0.551515,8.72986,0.018826,0.102172,1,0.107461,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,6,0.225,0.3625,1,0.5,1,0.428571,0.0424242,0.696891,0.037446,0.105469,1,0.072874,5,5,1,0.55,0.366667,0.5,1,0.6,0.6
1,6,0.325,0.54375,1,0.5,1,0.25,0.260606,1.41295,0.0756063,0.10717,1,0.0967772,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
0,6,0.425,0.58125,1,0.666667,1,0.666667,0.806061,2.14451,0.0310996,0.105469,1,0.157537,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,6,0.55,0.83125,1,1.33333,1,0.428571,0.115152,1.43529,0.0288216,0.103873,1,0.146769,5,5,1,0.65,0.433333,0.2,1.16667,0.7,0.9
1,6,0.3,0.43125,1,0.833333,1,0.25,0.00606061,4.70929,0.0422548,0.105469,1,0.131228,5,5,1,0.3,0.2,0.6,0.333333,0.2,0.3
1,6,0.45,0.575,1,0.666667,1,0.428571,0.527273,1.26342,0.050337,0.106306,1,0.166528,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,6,0.45,0.54375,1,0.666667,1,0.666667,0.854545,1.64572,0.0527548,0.10717,1,0.10981,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
0,6,0.3,0.44375,1,0.833333,1,0.428571,0.369697,0.418034,0.0407733,0.106306,1,0.0702152,5,5,1,0,0,1,0.333333,0.2,0.1
1,6,0.375,0.61875,1,1.16667,1,0.428571,0.50303,2.71881,0.0693656,0.106306,1,0.132801,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
0,6,0.325,0.55,1,0.666667,1,0.25,-0.139394,5.17064,0.00653994,0.103873,1,0.116531,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.3
1,6,0.575,0.75625,1,0.666667,1,0.428571,-0.175758,10.3564,0.0778404,0.10717,1,0.215442,5,5,1,0.45,0.3,0.6,1,0.6,0.5
0,6,0.35,0.575,1,1,1,0.666667,0.757576,1.10068,0.00425609,0.106306,1,0.148369,5,5,1,0.4,0.266667,0.5,1.16667,0.7,0.5
1,6,0.525,0.79375,1,0.833333,1,0.666667,0.830303,4.71783,0.0581006,0.10717,1,0.111774,5,5,1,1.1,0.733333,0.2,1.66667,1,0.9
0,6,0.25,0.34375,1,0.666667,1,0.25,-0.00606061,0.753789,0.0779583,0.104658,1,0.0491786,5,5,1,1.45,0.966667,0.2,1.5,0.9,0.9
1,6,0.5,0.7375,1,0.5,1,0.428571,0.527273,4.40533,0.133349,0.10717,1,0.157596,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.3
0,6,0.3,0.45625,1,0.5,1,0.428571,0.709091,1.11448,0.032275,0.106306,1,0.113067,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
1,6,0.175,0.3375,1,0.5,0.2,1,1,2.14682,0.114714,0.504065,0.4,0.0679429,5,5,0.2,0,0,0.2,0.333333,1,0.5
1,6,0.55,0.71875,1,0.833333,1,0.666667,0.842424,3.1169,0.0951853,0.10717,1,0.168982,5,5,1,0,0,1,0.166667,0.1,0.1
0,6,0.375,0.5625,1,0.166667,1,0.666667,0.6,2.96727,0.0228333,0.105469,1,0.115822,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
0,6,0.225,0.31875,1,0.666667,1,0.666667,0.345455,0.138788,0.0253447,0.105442,1,0.101292,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
1,6,0.275,0.40625,1,0.333333,1,0.666667,0.672727,2.76338,0.0215426,0.10717,1,0.0950066,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
0,6,0.35,0.5,1,1.33333,1,0.666667,0.587879,0.300395,0.121952,0.106306,1,0.115201,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
0,6,0.275,0.475,1,0.833333,1,0.666667,0.745455,2.27537,0.0204874,0.104658,1,0.0898486,5,5,1,0.3,0.2,0.6,0.833333,0.5,0.5
1,6,0.45,0.5625,1,0.333333,1,0.666667,0.757576,11.2446,0.0219256,0.10717,1,0.0950066,5,5,1,0.5,0.333333,0.4,1.16667,0.7,0.6
1,6,0.775,1.20625,1,1,1,0.666667,0.684848,0.943985,0.0290653,0.10717,1,0.183627,5,5,1,0.4,0.266667,0.5,1,0.6,0.6
1,6,0.75,1.125,1,2,1,0.666667,0.6,1.48635,0.0485273,0.106306,1,0.179466,5,5,1,1.2,0.8,0.2,1.5,0.9,0.9
0,6,0.3,0.49375,1,1,1,0.111111,-0.624242,2.89603,0.0302921,0.103794,1,0.0754044,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.3
0,6,0.425,0.675,1,1,1,0.428571,0.539394,1.58904,0.0597403,0.10717,1,0.18033,5,5,1,0.8,0.533333,0.4,1.5,0.9,0.7
1,6,0.425,0.56875,1,0.666667,1,0.666667,0.430303,0.232728,0.0211834,0.106306,1,0.147444,5,5,1,0.25,0.166667,0.6,1,0.6,0.4
0,6,0.45,0.65,1,0.833333,1,0.428571,0.418182,0.377007,0.0890127,0.106306,1,0.120248,5,5,1,0.55,0.366667,0.4,1.33333,0.8,0.5
0,6,0.525,0.75625,1,0.666667,1,0.428571,0.624242,6.24065,0.020009,0.10717,1,0.154602,5,5,1,0.15,0.1,0.7,0.666667,0.4,0.3
1,6,0.4,0.6125,1,1.16667,1,0.666667,0.248485,0.587029,0.0248214,0.104605,1,0.147869,5,5,1,0.85,0.566667,0.3,1.16667,0.7,0.7
1,6,0.475,0.6625,1,0.333333,1,0.428571,0.418182,0.569007,0.0138101,0.105442,1,0.112207,5,5,1,0.15,0.1,0.7,0.666667,0.4,0.3
0,6,0.3,0.43125,1,0.333333,1,0.25,0.0545455,5.49788,0.10305,0.10717,1,0.089511,5,5,1,0,0,1,0.166667,0.1,0.1
1,6,0.425,0.775,1,0.5,1,0.428571,0.260606,4.20639,0.135699,0.10717,1,0.126884,5,5,1,1.4,0.933333,0.1,1.66667,1,1
1,6,0.275,0.36875,1,0.5,1,0.666667,0.309091,0.595282,0.0401365,0.105442,1,0.0743778,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
1,6,0.275,0.36875,1,0.5,1,0.25,0.0666667,3.10983,0.0116908,0.10717,1,0.087569,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,6,0.525,0.6625,1,0.333333,1,0.666667,0.539394,9.17645,0.0791054,0.106306,1,0.165931,5,5,1,1.35,0.9,0.2,1.5,0.9,0.9
1,6,0.35,0.53125,1,0.666667,1,0.666667,0.660606,2.31819,0.0575296,0.10717,1,0.137101,5,5,1,0.3,0.2,0.5,0.833333,0.5,0.4
0,6,0.525,0.65625,1,1,1,0.428571,0.357576,7.32944,0.00467186,0.10717,1,0.152714,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
1,6,0.4,0.625,1,0.833333,1,0.666667,0.248485,1.79685,0.0986141,0.106306,1,0.256028,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,6,0.875,1.2,1,1.33333,1,0.666667,0.624242,28.2779,0.239412,0.10717,1,0.195313,5,5,1,0.35,0.233333,0.6,1.16667,0.7,0.4
1,6,0.4,0.5625,1,0.333333,1,0.428571,0.151515,6.57451,0.103282,0.105469,1,0.113719,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,6,0.2,0.2875,1,1,1,0.428571,0.163636,1.09424,0.0123652,0.105469,1,0.099486,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
1,6,0.45,0.66875,1,0.666667,1,0.25,0.309091,0.703091,0.00841011,0.10717,1,0.159013,5,5,1,0,0,1,0.166667,0.1,0.1
0,6,0.25,0.29375,1,0.5,1,0.428571,-0.030303,0.639876,0.0213326,0.105469,1,0.0657775,5,5,1,0,0,1,0.5,0.3,0.1
1,6,0.275,0.375,0,0.833333,1,0.25,-0.29697,0.81154,0.0449401,0.103873,1,0.0849695,5,5,1,0.8,0.533333,0.4,1.33333,0.8,0.6
0,6,0.275,0.43125,1,0.5,1,0.25,-0.0545455,0.621377,0.0102631,0.104658,1,0.119761,5,5,1,0.5,0.333333,0.6,0.333333,0.2,0.5
0,6,0.225,0.325,1,0.833333,1,0.25,-0.10303,0.277603,0.00994323,0.106306,1,0.137274,5,5,1,0.8,0.533333,0.2,1.5,0.9,0.9
0,6,0.175,0.3,1,0.5,1,0.25,-0.115152,0.383682,0.0228857,0.103794,1,0.0791242,5,5,1,0.8,0.533333,0.4,1.16667,0.7,0.6
0,6,0.475,0.64375,1,0.666667,1,0.25,0.248485,2.08773,0.0106188,0.103794,1,0.111246,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.3
0,7,0.425,0.725,1,1.16667,1,0.25,-0.0181818,9.23873,0.09203,0.10717,1,0.107264,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
0,7,0.25,0.3375,1,1,1,0.25,-0.030303,1.75462,0.00235203,0.105469,1,0.127349,5,5,1,0.85,0.566667,0.3,1.33333,0.8,0.8
0,7,0.55,0.8375,1,1.33333,1,0.428571,0.212121,2.39109,0.0587287,0.10717,1,0.214589,5,5,1,1.1,0.733333,0.2,1.5,0.9,0.9
0,7,0.375,0.51875,1,0.666667,1,0.25,-0.212121,0.220499,0.0196824,0.105469,1,0.155291,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
0,7,0.3,0.425,1,0.5,1,0.428571,0.175758,0.62312,0.00300634,0.10717,1,0.100675,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
0,7,0.2,0.275,1,0.833333,1,0.428571,0.539394,1.67131,0.127342,0.10717,1,0.0669089,5,5,1,0.55,0.366667,0.5,1.16667,0.7,0.5
1,7,0.8,1.15,1,1.16667,1,0.666667,0.709091,5.31883,0.00417587,0.105469,1,0.186332,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
0,7,0.325,0.46875,1,0.5,1,0.428571,-0.115152,1.41622,0.00255361,0.105469,1,0.0919945,5,5,1,0,0,1,0.5,0.3,0.1
0,7,0.425,0.49375,1,0.666667,1,0.428571,0.345455,5.95896,0.0406335,0.106306,1,0.14223,5,5,1,0.15,0.1,0.7,0.833333,0.5,0.3
1,7,0.875,1.18125,1,1.5,1,0.25,0.357576,11.0021,0.0401731,0.10717,1,0.183089,5,5,1,0.1,0.0666667,0.8,0.833333,0.5,0.3
0,7,0.6,0.84375,1,0.666667,1,0.428571,0.29697,12.2682,0.269267,0.10717,1,0.206452,5,5,1,1.3,0.866667,0.2,1.5,0.9,0.9
0,7,0.55,0.68125,1,0.666667,1,0.666667,0.818182,5.12492,0.0352751,0.106306,1,0.130486,5,5,1,0.75,0.5,0.5,1.16667,0.7,0.6
0,7,0.3,0.5625,1,1,1,0.428571,0.442424,0.265775,0.114672,0.10717,1,0.102379,5,5,1,0.75,0.5,0.3,1,0.6,0.8
1,7,0.55,0.85,1,1.16667,1,0.666667,0.551515,8.72257,0.138639,0.10717,1,0.163665,5,5,1,0.9,0.6,0.3,1,0.6,0.6
1,7,0.25,0.43125,1,0.5,1,0.428571,0.381818,0.648532,0.0713127,0.10717,1,0.101775,5,5,1,0.25,0.166667,0.6,0.333333,0.2,0.4
1,7,0.775,1.19375,1,1.5,1,0.666667,0.878788,7.10937,0.10842,0.10717,1,0.263831,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,7,0.375,0.5,1,0.666667,1,0.428571,0.0787879,0.0708118,0.0124806,0.105442,1,0.132993,5,5,1,1.9,1.26667,0.1,1.66667,1,1
1,7,0.575,0.9125,1,0.5,1,0.428571,0.00606061,1.89765,0.0191039,0.10717,1,0.103271,5,5,1,0,0,1,0.166667,0.1,0.1
1,7,0.475,0.71875,1,0.833333,1,0.666667,0.781818,3.92996,0.0457371,0.106306,1,0.137872,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,7,0.625,0.73125,1,1,1,0.666667,0.69697,2.61114,0.0155725,0.106306,1,0.134341,5,5,1,1.05,0.7,0.2,1.66667,1,0.9
1,7,0.55,0.69375,1,1,1,0.428571,0.248485,2.60496,0.00511109,0.10717,1,0.187008,5,5,1,0.25,0.166667,0.6,0.833333,0.5,0.3
1,7,0.225,0.33125,1,0.5,1,0.666667,0.284848,0.475636,0.0179082,0.104658,1,0.0919284,5,5,1,0,0,1,0.166667,0.1,0.1
1,7,0.425,0.5875,1,0.833333,1,0.428571,0.272727,1.26749,0.0237903,0.104658,1,0.151622,5,5,1,0.25,0.166667,0.7,0.666667,0.4,0.4
1,7,0.275,0.43125,1,0.666667,1,0.111111,-0.866667,0.091967,0.0124975,0.102172,1,0.0789771,5,5,1,1.05,0.7,0.4,1.16667,0.7,0.7
0,7,0.425,0.6125,0,0.666667,1,0.428571,0.2,4.99899,0.121761,0.10717,1,0.0939356,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.3
0,7,0.5,0.80625,1,0.666667,1,0.428571,0.539394,2.34516,0.0270613,0.10717,1,0.107402,5,5,1,0.3,0.2,0.5,0.666667,0.4,0.4
1,7,0.8,1.35625,1,1.5,1,0.666667,0.539394,0.200395,0.130842,0.106306,1,0.185414,5,5,1,0.65,0.433333,0.4,1.16667,0.7,0.7
0,7,0.375,0.48125,1,0.666667,1,0.428571,0.2,3.03809,0.0152278,0.105469,1,0.125939,5,5,1,1.05,0.7,0.4,1.16667,0.7,0.7
0,7,0.4,0.56875,1,1,1,0.111111,-0.769697,5.61279,0.00480291,0.103873,1,0.163982,5,5,1,0.5,0.333333,0.6,0.833333,0.5,0.5
1,7,0.425,0.61875,1,1,1,0.666667,0.757576,1.61086,0.0166342,0.105469,1,0.198934,5,5,1,1.9,1.26667,0.1,1.66667,1,1
1,7,0.7,1.1125,1,1,1,0.666667,0.709091,7.4215,0.0606902,0.10717,1,0.186502,5,5,1,0.05,0.0333333,0.9,0.166667,0.1,0.2
0,7,0.5,0.6,1,0.666667,1,0.666667,0.69697,8.49692,0.140844,0.10717,1,0.132606,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
1,7,0.55,0.70625,1,1.5,1,0.428571,0.454545,2.70184,0.0157866,0.10717,1,0.111927,5,5,1,0.25,0.166667,0.6,1.33333,0.8,0.3
0,7,0.425,0.60625,1,1.16667,1,0.25,0.0545455,2.66065,0.00428636,0.105469,1,0.120858,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
1,7,0.325,0.40625,1,0.666667,1,0.666667,0.684848,5.74035,0.0617803,0.10717,1,0.102954,5,5,1,0.75,0.5,0.5,1.16667,0.7,0.6
0,7,0.225,0.34375,1,0.833333,1,0.25,-0.0545455,3.92762,0.028951,0.10717,1,0.0931598,5,5,1,0.15,0.1,0.8,0.333333,0.2,0.3
1,7,0.275,0.4875,1,0.5,1,0.666667,0.721212,3.52478,0.0697743,0.10717,1,0.0856963,5,5,1,0.15,0.1,0.8,0.333333,0.2,0.3
0,7,0.525,0.7625,1,1,1,0.428571,0.430303,4.87491,0.0539397,0.10717,1,0.146495,5,5,1,0,0,1,0.333333,0.2,0.1
1,7,0.45,0.625,1,0.333333,1,0.25,-0.454545,4.45114,0.0193616,0.103794,1,0.10127,5,5,1,0.95,0.633333,0.3,1,0.6,0.8
0,7,0.425,0.63125,0,0.666667,1,0.428571,0.224242,1.59931,0.0294225,0.106306,1,0.186981,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,7,0.4,0.53125,1,1,1,1,0.757576,1.63321,0.0879537,0.106306,1,0.177719,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
1,7,0.275,0.4125,1,0.166667,1,0.666667,0.381818,3.31006,0.0541997,0.10717,1,0.116618,5,5,1,0.5,0.333333,0.6,0.333333,0.2,0.5
0,7,0.325,0.56875,1,0.5,1,0.428571,0.612121,1.13211,0.0391632,0.106306,1,0.144105,5,5,1,0.55,0.366667,0.5,1.16667,0.7,0.6
1,7,0.425,0.7875,1,0.5,1,0.666667,0.721212,5.61107,0.0634831,0.106306,1,0.138872,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,7,0.7,0.95625,1,0.666667,1,0.428571,0.69697,4.32238,0.00158121,0.106306,1,0.217657,5,5,1,0.5,0.333333,0.4,1,0.6,0.6
1,7,0.35,0.49375,1,0.833333,1,0.25,-0.030303,1.77086,0.0406103,0.10717,1,0.0769175,5,5,1,0.4,0.266667,0.6,0.833333,0.5,0.5
0,7,0.375,0.5,1,0.666667,1,1,0.745455,1.17283,0.00957116,0.105469,1,0.0891212,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
1,7,0.525,0.84375,1,0.666667,1,0.428571,0.6,3.86299,0.0690643,0.10717,1,0.166479,5,5,1,0,0,1,0.166667,0.1,0.1
0,7,0.4,0.54375,1,0.333333,1,0.428571,0.369697,0.434725,0.0579535,0.106306,1,0.139052,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
0,7,0.2,0.30625,1,0.833333,1,0.666667,0.490909,2.09702,0.0229038,0.106306,1,0.0795271,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
1,7,0.175,0.30625,1,0.5,0.2,1,-1,1.43914,0.0160477,0.5,0.4,0.0797697,5,5,0.2,0,0,0.2,0.333333,1,0.5
1,7,0.3,0.45,1,1.16667,1,0.428571,0.0666667,0.369129,0.0191619,0.105469,1,0.0966414,5,5,1,0.75,0.5,0.4,1.16667,0.7,0.7
1,7,0.25,0.375,1,0.833333,1,0.25,0.0666667,2.98317,0.101913,0.10717,1,0.109492,5,5,1,1.1,0.733333,0.3,1.33333,0.8,0.8
0,7,0.3,0.4,1,0.5,1,0.25,0.321212,2.05419,0.0662555,0.106306,1,0.0703735,5,5,1,0.2,0.133333,0.7,0.666667,0.4,0.3
0,7,0.6,0.80625,1,0.833333,1,0.428571,-0.10303,0.564977,0.0217769,0.105469,1,0.269812,5,5,1,1.2,0.8,0.2,0.5,0.3,0.9
1,7,0.5,0.775,1,1.16667,1,0.666667,0.478788,6.54021,0.0638267,0.10717,1,0.129007,5,5,1,0.5,0.333333,0.6,1.16667,0.7,0.5
0,7,0.725,1.05625,1,0.833333,1,0.428571,0.212121,20.0769,0.0975863,0.10717,1,0.0932084,5,5,1,0.2,0.133333,0.7,1,0.6,0.4
1,7,0.375,0.54375,1,0.666667,1,0.666667,0.842424,2.89015,0.060866,0.10717,1,0.146547,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,7,0.475,0.7375,1,1,1,0.666667,0.842424,6.32606,0.0589982,0.10717,1,0.151311,5,5,1,0,0,1,0.166667,0.1,0.1
0,7,0.3,0.3875,1,0.5,1,0.25,-0.272727,1.02723,0.0344307,0.103794,1,0.113001,5,5,1,0.35,0.233333,0.6,1,0.6,0.4
0,7,0.375,0.475,1,0.833333,1,0.666667,0.321212,2.62463,0.00762219,0.104658,1,0.14794,5,5,1,0.6,0.4,0.5,1.16667,0.7,0.6
1,7,0.575,0.90625,1,1.16667,1,0.666667,0.672727,1.38318,0.0722616,0.106306,1,0.16623,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,7,0.325,0.48125,1,1.16667,1,0.428571,0.0787879,4.05719,0.00615375,0.105442,1,0.122286,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.3
1,7,0.5,0.70625,1,0.833333,1,0.428571,0.10303,0.0131428,0.0277457,0.106306,1,0.167584,5,5,1,1.05,0.7,0.4,1.33333,0.8,0.7
1,7,0.275,0.4,0,0.833333,1,1,0.830303,0.75885,0.0568604,0.10717,1,0.111167,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
1,7,0.2,0.25625,1,0.333333,1,0.666667,0.527273,1.36624,0.0110663,0.105442,1,0.127883,5,5,1,0,0,1,0.333333,0.2,0.1
0,7,0.4,0.53125,1,0.5,1,0.428571,0.478788,0.427349,0.0328813,0.105469,1,0.14133,5,5,1,0.45,0.3,0.6,1,0.6,0.5
1,7,0.35,0.50625,1,0.666667,1,0.25,0.454545,1.87412,0.0406333,0.10717,1,0.159387,5,5,1,0,0,1,0.333333,0.2,0.1
1,7,0.35,0.63125,1,0.666667,1,0.428571,0.515152,0.348519,0.0137007,0.10717,1,0.0933478,5,5,1,0.1,0.0666667,0.8,0.833333,0.5,0.2
1,7,0.6,0.6875,1,0.333333,1,0.666667,0.478788,2.58563,0.0152963,0.10717,1,0.145672,5,5,1,0.25,0.166667,0.6,0.5,0.3,0.4
1,7,0.625,0.90625,1,0.833333,1,0.428571,0.406061,0.908902,0.0947399,0.10717,1,0.149807,5,5,1,0.35,0.233333,0.6,0.833333,0.5,0.5
0,7,0.325,0.525,1,0.166667,1,0.25,0.127273,0.0118371,0.046413,0.105469,1,0.127476,5,5,1,0,0,1,0.333333,0.2,0.1
1,7,0.425,0.775,1,0.833333,1,0.25,-0.369697,7.54589,0.00232597,0.103873,1,0.142575,5,5,1,0,0,1,0.333333,0.2,0.1
1,7,0.425,0.63125,1,0.5,1,0.666667,0.806061,6.45107,0.00236014,0.10717,1,0.163707,5,5,1,0.35,0.233333,0.5,0.666667,0.4,0.4
1,7,0.4,0.56875,1,1,1,0.666667,0.818182,2.79412,0.0518662,0.10717,1,0.210201,5,5,1,0.3,0.2,0.7,0.666667,0.4,0.4
0,7,0.6,0.7375,1,0.333333,1,0.428571,0.539394,5.25056,0.0132412,0.10717,1,0.12639,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
0,7,0.5,0.6875,1,1,1,0.666667,0.406061,5.41993,0.0578221,0.10717,1,0.174429,5,5,1,0.35,0.233333,0.6,1,0.6,0.4
0,7,0.575,0.8125,1,0.666667,1,0.428571,0.284848,3.59086,0.021828,0.106306,1,0.181927,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,7,0.65,0.86875,1,0.833333,1,0.666667,0.769697,2.18439,0.049734,0.10717,1,0.142776,5,5,1,0,0,1,0.333333,0.2,0.1
0,7,0.225,0.3625,1,0.5,1,0.428571,0.10303,1.65496,0.00875299,0.105442,1,0.0815164,5,5,1,0.15,0.1,0.7,0,0,0.2
0,8,0.25,0.43125,1,0.666667,1,0.428571,0.648485,4.69385,0.120817,0.10717,1,0.139744,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.4
1,8,0.3,0.45625,1,0.666667,1,0.666667,0.745455,0.0960963,0.0243062,0.10717,1,0.142485,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.3
0,8,0.325,0.4375,1,0.333333,1,0.428571,0.309091,2.0024,0.01651,0.106306,1,0.118907,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
0,8,0.475,0.71875,1,0.666667,1,0.666667,0.563636,1.79717,0.0500893,0.10717,1,0.171366,5,5,1,0.3,0.2,0.7,0.833333,0.5,0.4
1,8,0.35,0.575,1,0.666667,1,0.428571,0.369697,3.62141,0.251787,0.10717,1,0.11887,5,5,1,1.1,0.733333,0.3,1.5,0.9,0.8
0,8,0.375,0.58125,1,0.833333,1,0.428571,0.369697,0.311372,0.0123809,0.105469,1,0.122049,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,8,0.35,0.65625,1,0.5,1,0.25,-0.0545455,0.572138,0.0264783,0.103873,1,0.0597404,5,5,1,0,0,1,0.333333,0.2,0.1
1,8,0.925,1.23125,1,1.33333,1,0.666667,0.842424,9.02915,0.00970687,0.10717,1,0.165406,5,5,1,0.15,0.1,0.7,1.16667,0.7,0.3
1,8,0.375,0.53125,1,1,1,1,0.830303,1.85479,0.029096,0.106306,1,0.131565,5,5,1,0.8,0.533333,0.4,1.33333,0.8,0.7
1,8,0.375,0.53125,1,0.833333,1,0.428571,0.490909,10.5467,0.0899493,0.10717,1,0.170361,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,8,0.325,0.5,1,0.166667,1,0.666667,0.587879,2.51978,0.0835688,0.105469,1,0.118804,5,5,1,0.05,0.0333333,0.9,0.166667,0.1,0.2
