y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,910,-0.375301,-0.174932,-0.0501956,0.166667,0.2,0.0714286,0,0,0.2
0,910,1.65587,1.95959,1.69479,0.5,1,0.105263,0,0.166667,0.3
0,910,-0.590846,-1.02089,-1.22517,0.125,0.111111,0.0833333,0,0,0.4
0,910,-0.219475,-0.529371,-0.24886,0.2,0.142857,0.0462963,0,0,0.5
1,910,1.84692,1.43097,1.69479,1,0.5,0.0655738,0,0,0.6
0,910,-0.0280542,-1.29407,-0.599619,0.25,0.1,0.0641026,1,0.333333,0.7
0,910,-1.15617,-0.691232,-1.40706,0.1,0.125,0.0540541,0,0,0.8
1,910,-0.555709,0.722794,0.180196,0.142857,0.333333,0.108108,0,0,0.9
0,910,0.576245,-0.241987,0.37886,0.333333,0.166667,0.0793651,1,0.333333,1
0,911,0.144924,-0.791227,-0.527232,0.2,0.142857,0.0909091,1,0.5,0.1
0,911,0.0922803,-0.899368,-1.36958,0.166667,0.125,0.111111,1,0.5,0.2
0,911,1.63853,-0.48491,1.77125,1,0.166667,0.0869565,0,0,0.3
1,911,0.880465,-0.953045,-0.423414,0.333333,0.111111,0.0641026,1,0.5,0.4
0,911,0.346476,-0.320258,0.77489,0.25,0.2,0.0727273,1,0.5,0.5
1,911,1.26946,-1.29825,-0.33226,0.5,0.1,0.0810811,1,0,0.6
0,911,-1.09303,1.18676,1.35036,0.142857,1,0,0,0,0.7
0,911,-1.09303,1.18676,0.449743,0.125,0.5,0,0,0,0.8
0,911,-1.09303,1.18676,-0.423414,0.111111,0.333333,0,0,0,0.9
0,911,-1.09303,1.18676,-1.27035,0.1,0.25,0,0,0,1
0,912,-0.525391,-0.0133714,-0.466417,0.125,0.25,0.0493827,1,1,0.1
0,912,-0.175112,-0.897533,-0.0255453,0.333333,0.125,0.0724638,1,0.833333,0.2
0,912,-0.315192,-1.04564,-1.68694,0.166667,0.111111,0.0684932,1,0.333333,0.3
0,912,-0.271157,-0.436465,-0.0762513,0.25,0.142857,0.1,1,0.833333,0.4
0,912,-0.75867,2.27191,0.520706,0.111111,1,0.102564,1,0.833333,0.5
0,912,-0.508011,-0.163858,-0.503557,0.142857,0.2,0.0634921,0,0,0.6
1,912,-0.915046,0.924277,-0.31734,0.1,0.5,0.0449438,1,0.833333,0.7
0,912,-0.284292,-0.259924,-0.101569,0.2,0.166667,0.0943396,1,1,0.8
1,912,2.47919,-1.11926,0.152674,1,0.1,0.157895,0,0,0.9
0,912,1.27368,0.739866,2.50424,0.5,0.333333,0.0543478,1,0,1
0,913,-0.0117056,0.128316,0.422893,0.2,0.25,0.103896,0,0,0.1
0,913,-0.770172,0.0383563,-0.287734,0.142857,0.2,0.08,0,0,0.2
0,913,-0.837977,-0.745513,-1.62686,0.1,0.125,0.0387097,1,0.333333,0.3
0,913,-0.772101,-0.698039,-0.977139,0.125,0.142857,0.0722892,1,0.333333,0.4
0,913,-0.453382,-1.0176,-0.963921,0.166667,0.111111,0.0777778,1,0.333333,0.5
0,913,0.147816,1.76558,1.44758,0.25,1,0.115385,1,0,0.6
0,913,-0.797431,0.606939,-0.231076,0.111111,0.333333,0.1,0,0,0.7
1,913,0.296249,-0.0627109,0.438043,0.333333,0.166667,0.0945946,0,0,0.8
0,913,0.589047,1.4779,1.69097,0.5,0.5,0.111111,0,0,0.9
1,913,2.60966,-1.49323,0.0872384,1,0.1,0.289474,1,0,1
0,914,-0.0994402,0.85555,1.0449,0.333333,0.333333,0.0727273,0,0,0.1
0,914,-0.443441,-0.27356,-0.468064,0.142857,0.166667,0.0769231,1,0.833333,0.2
0,914,-0.485709,-0.608791,-1.26414,0.111111,0.125,0.0597015,0,0,0.3
1,914,2.96609,0.0193152,1.29182,1,0.25,0.0857143,1,0,0.4
0,914,-0.089827,-0.208415,0.834261,0.5,0.2,0.0769231,0,0,0.5
0,914,-0.250081,-1.44342,-0.836582,0.2,0.1,0.0714286,1,0.666667,0.6
0,914,-0.486001,-0.284751,-1.25285,0.1,0.142857,0.0597015,1,0.833333,0.7
0,914,-0.479136,1.22763,0.219035,0.125,0.5,0.0677966,1,0.666667,0.8
0,914,-0.424633,-1.1991,-0.860204,0.166667,0.111111,0.08,0,0.333333,0.9
1,914,-0.20782,1.91554,1.29182,0.25,1,0.0869565,1,0.666667,1
1,915,1.92001,0.586872,1.90583,1,0.25,0.232558,1,0.166667,0.1
0,915,-0.954916,1.40245,0.391721,0.111111,1,0.16129,0,0,0.2
0,915,-0.353708,-0.136429,-0.378821,0.2,0.142857,0.164179,1,0.333333,0.3
0,915,-0.38014,-0.196987,-0.984055,0.166667,0.125,0.212766,0,0,0.4
0,915,-0.3878,0.688565,0.616661,0.142857,0.5,0.192982,0,0,0.5
1,915,1.88711,-2.34131,-0.238732,0.5,0.1,0.340426,1,0.166667,0.6
0,915,-1.09645,0.617989,-0.581093,0.1,0.333333,0.119403,0,0,0.7
0,915,-0.0535489,0.401849,0.888428,0.333333,0.2,0.179104,0,0,0.8
0,915,-0.137111,0.0402352,0.245049,0.25,0.166667,0.183673,1,0.333333,0.9
0,915,-0.443447,-1.06323,-1.86499,0.125,0.111111,0.15873,1,0.333333,1
0,916,-0.951689,1.11492,0.0810828,0.111111,0.5,0.0980392,1,0.5,0.1
1,916,2.47689,-2.00949,0.244207,1,0.1,0.282051,0,0,0.2
0,916,-1.13385,1.08139,-1.23553,0.1,0.333333,0.0869565,0,0,0.3
0,916,0.118533,-0.330288,-0.121967,0.25,0.142857,0.123596,0,0.166667,0.4
0,916,-0.418539,0.32304,-0.162463,0.166667,0.2,0.134328,0,0,0.5
0,916,-0.255453,-0.413992,-1.42954,0.2,0.125,0.219512,0,0.166667,0.6
1,916,0.61654,-1.25284,-0.646854,0.333333,0.111111,0.232558,1,0.166667,0.7
0,916,0.649814,-0.061695,1.95415,0.5,0.166667,0.113208,0,0.333333,0.8
0,916,-0.619586,1.21697,1.43888,0.125,1,0.0526316,0,0,0.9
0,916,-0.482651,0.33199,-0.121967,0.142857,0.25,0.109756,0,0.333333,1
1,917,-0.756206,0.914786,0.218474,0.1,1,0.075,1,0,0.1
0,917,-0.548852,0.865495,0.614676,0.125,0.5,0.0606061,0,0,0.2
0,917,-0.673157,0.386216,-1.20957,0.111111,0.25,0.0353982,0,0,0.3
0,917,-0.342471,-0.440883,-1.82104,0.2,0.111111,0.0769231,0,0,0.4
0,917,-0.352502,0.791268,1.097,0.166667,0.333333,0.0641026,0,0,0.5
1,917,2.84902,-2.70852,0.218474,1,0.1,0.0860215,1,0,0.6
0,917,-0.357482,0.190506,-0.720582,0.142857,0.2,0.0689655,0,0,0.7
0,917,0.0340632,0.116359,1.097,0.333333,0.166667,0.0458716,0,0,0.8
0,917,0.369993,0.10342,1.173,0.5,0.142857,0.0555556,0,0,0.9
0,917,-0.222406,-0.218644,-0.667435,0.25,0.125,0.0980392,0,0,1
0,918,-1.23017,-0.507976,-1.14854,0.1,0.142857,0.0588235,0,0.333333,0.1
0,918,0.711313,0.186128,0.552062,0.333333,0.2,0.0581395,1,0.666667,0.2
1,918,-1.05201,-1.72291,-1.50804,0.111111,0.1,0.0576923,1,0.666667,0.3
0,918,0.863413,0.770157,1.17065,0.5,0.333333,0.0649351,0,0,0.4
0,918,0.580011,-1.237,-0.395137,0.25,0.111111,0.05,0,0,0.5
0,918,-0.822993,0.0887159,-0.611483,0.125,0.166667,0.0666667,1,0.833333,0.6
0,918,-0.0333769,1.51824,0.984518,0.2,1,0.0454545,0,0,0.7
1,918,2.09976,1.31702,1.6031,1,0.5,0.08,1,0.666667,0.8
0,918,-0.355476,0.285278,0.152271,0.166667,0.25,0.0444444,0,0.166667,0.9
0,918,-0.760461,-0.697651,-0.7994,0.142857,0.125,0.102564,1,1,1
0,919,-1.02715,1.22503,0.499587,0.111111,1,0.0606061,1,0.666667,0.1
0,919,-0.173463,-0.411425,-0.483135,0.2,0.142857,0.0618557,1,0.666667,0.2
0,919,-0.324382,0.932212,0.735517,0.166667,0.333333,0.0757576,0,0,0.3
1,919,0.268326,0.711584,1.12005,0.25,0.25,0.043956,1,0,0.4
0,919,-0.426473,1.16383,0.786468,0.142857,0.5,0.107143,1,0.666667,0.5
0,919,1.11345,-0.942069,0.0486356,0.5,0.111111,0.125,0,0,0.6
0,919,0.730056,-0.19113,0.735517,0.333333,0.166667,0.170732,0,0,0.7
0,919,-0.435013,-0.614512,-2.01505,0.125,0.125,0.0980392,1,0.666667,0.8
1,919,1.94786,-2.06448,0.146482,1,0.1,0.222222,0,0,0.9
0,919,-1.67321,0.190961,-1.57407,0.1,0.2,0.0740741,1,0.666667,1
0,920,-0.97359,0.241171,-0.560911,0.1,0.25,0.025,0,0.333333,0.1
0,920,-0.422426,0.114521,-0.0469553,0.166667,0.2,0.0483871,0,0,0.2
0,920,-0.399918,-0.35205,-0.232795,0.2,0.142857,0.03125,0,0.333333,0.3
0,920,0.324514,0.482932,0.94732,0.333333,0.333333,0.0384615,1,0,0.4
0,920,-0.887,-0.770676,-1.32123,0.111111,0.111111,0.0416667,0,0.333333,0.5
0,920,-0.32904,-0.605758,-0.215625,0.25,0.125,0.0576923,0,0.333333,0.6
1,920,2.39468,0.702166,1.58539,1,0.5,0.0322581,0,0,0.7
0,920,-0.430851,-0.263729,-0.424352,0.142857,0.166667,0.0422535,0,0,0.8
1,920,-0.513242,-1.76755,-1.31623,0.125,0.1,0.0288462,0,0.666667,0.9
0,920,1.23687,2.21897,1.58539,0.5,1,0.03125,0,0,1
0,921,-0.477183,0.961312,1.40291,0.166667,0.5,0.121951,1,0.333333,0.1
1,921,-0.780941,1.52458,1.03299,0.125,1,0.0263158,1,0,0.2
1,921,2.36734,-2.39894,0.175319,1,0.1,0.166667,1,0.333333,0.3
0,921,0.0970456,0.0361775,-0.0875613,0.25,0.142857,0.0574713,0,0.166667,0.4
0,921,-0.951075,0.166502,-1.88396,0.1,0.2,0.05,0,0.166667,0.5
0,921,-0.769602,0.356738,-0.0875613,0.142857,0.25,0.137931,1,0.333333,0.6
0,921,0.845766,-0.540701,0.493261,0.5,0.125,0.0972222,0,0,0.7
0,921,0.707456,0.137809,0.880316,0.333333,0.166667,0.157895,0,0,0.8
0,921,-0.904436,0.377929,-0.464385,0.111111,0.333333,0.0588235,0,0,0.9
0,921,-0.134373,-0.621405,-1.46133,0.2,0.111111,0.172414,1,0,1
1,922,0.303548,2.92948,1.90695,0.5,1,0.037037,1,0,0.1
0,922,-0.442699,-0.296506,-0.470029,0.111111,0.25,0.0625,1,1.33333,0.2
0,922,-0.381387,-0.509175,-0.91229,0.2,0.1,0.0943396,1,1.33333,0.3
0,922,-0.385633,-0.418834,-0.280012,0.142857,0.2,0.0909091,1,1.33333,0.4
0,922,-0.385633,-0.425722,-0.72738,0.125,0.166667,0.0909091,1,1.33333,0.5
0,922,-0.37051,-0.480033,-0.0142049,0.333333,0.125,0.1,1,1.33333,0.6
0,922,-0.381387,-0.502832,-0.93805,0.166667,0.111111,0.0943396,1,1.33333,0.7
0,922,-0.379242,-0.442749,-0.0424008,0.25,0.142857,0.0943396,1,1.33333,0.8
0,922,-0.50712,-0.0369817,-0.429525,0.1,0.333333,0.0373134,1,1.33333,0.9
1,922,2.93006,0.183348,1.90695,1,0.5,0.159091,1,1.33333,1
0,923,-0.434097,0.485449,-0.654738,0.125,0.2,0.0923077,0,0,0.1
1,923,0.304464,-0.561408,0.267119,0.333333,0.142857,0.193548,1,0,0.2
0,923,-0.898286,0.576289,-0.619243,0.111111,0.25,0.0657895,0,0,0.3
0,923,-0.322022,0.0511431,-0.672461,0.142857,0.166667,0.0652174,0,0,0.4
1,923,2.26391,-1.59108,0.111848,1,0.1,0.111111,1,0.166667,0.5
0,923,0.180453,-1.28652,-0.932286,0.2,0.111111,0.125,1,0.166667,0.6
0,923,-1.78171,1.2023,-0.232482,0.1,0.5,0.130435,0,0,0.7
0,923,0.275476,1.20525,1.85594,0.25,1,0.16129,0,0,0.8
0,923,0.602915,0.965842,1.83459,0.5,0.333333,0.176471,0,0,0.9
0,923,-0.191108,-1.04727,-0.958294,0.166667,0.125,0.125,0,0,1
0,924,-0.269083,0.888619,0.896317,0.166667,0.333333,0.0810811,1,1.5,0.1
0,924,0.262279,-0.734518,-0.472825,0.333333,0.111111,0.133333,1,1.5,0.2
0,924,-0.3677,0.634944,-0.0891528,0.142857,0.25,0.0625,1,1.5,0.3
0,924,-1.07936,0.103601,-1.97236,0.111111,0.166667,0.0634921,1,1.5,0.4
1,924,0.801169,0.158044,1.91288,0.5,0.2,0.09375,1,1.5,0.5
0,924,-0.728912,1.01443,0.502226,0.125,0.5,0.0655738,1,1.5,0.6
0,924,-0.0995426,-0.632578,-1.04494,0.2,0.125,0.104167,1,1.5,0.7
1,924,2.45505,-2.25907,0.178506,1,0.1,0.258065,1,1.5,0.8
0,924,0.17411,-0.410679,-0.0891528,0.25,0.142857,0.0795455,1,1.5,0.9
0,924,-1.14801,1.23721,0.178506,0.1,1,0.105263,1,1.5,1
1,925,1.82237,-1.92472,0.029734,0.5,0.111111,0.0833333,1,0,0.1
1,925,2.16582,-2.07308,0.0895534,1,0.1,0.0746269,1,0,0.2
0,925,-0.498523,0.499725,1.7446,0.333333,1,0,0,0,0.3
0,925,-0.498523,0.499725,1.2103,0.25,0.5,0,0,0,0.4
0,925,-0.498523,0.499725,0.692715,0.2,0.333333,0,0,0,0.5
0,925,-0.498523,0.499725,0.191067,0.166667,0.25,0,0,0,0.6
0,925,-0.498523,0.499725,-0.29537,0.142857,0.2,0,0,0,0.7
0,925,-0.498523,0.499725,-0.767276,0.125,0.166667,0,0,0,0.8
0,925,-0.498523,0.499725,-1.22529,0.111111,0.142857,0,0,0,0.9
0,925,-0.498523,0.499725,-1.67003,0.1,0.125,0,0,0,1
0,926,0.357607,-0.449677,0.843307,0.5,0.142857,0.0958904,0,0,0.1
0,926,-0.772076,1.4872,0.535693,0.111111,1,0.0659341,0,0,0.2
1,926,2.42092,-2.17317,0.157068,1,0.1,0.144928,1,0.333333,0.3
1,926,-1.75438,0.486405,-1.68783,0.1,0.2,0.0727273,0,0,0.4
0,926,-0.113907,0.636802,0.788674,0.166667,0.333333,0.105263,1,0,0.5
0,926,0.215899,-0.231078,0.335113,0.25,0.166667,0.0943396,1,0.333333,0.6
0,926,-0.175925,-0.691845,-2.14905,0.142857,0.111111,0.0673077,1,0.333333,0.7
0,926,-0.41116,0.975182,0.441911,0.125,0.5,0.0821918,0,0,0.8
0,926,0.275511,-0.627134,-0.0262805,0.333333,0.125,0.0853659,0,0,0.9
0,926,-0.042496,0.587315,0.761396,0.2,0.25,0.048951,0,0,1
1,927,2.56853,-0.977074,1.80337,1,0.125,0.296875,0,0.166667,0.1
0,927,-0.751469,0.477099,-1.79167,0.125,0.2,0.16129,0,0.166667,0.2
1,927,0.354632,0.0612446,-0.152863,0.25,0.142857,0.166667,1,0.333333,0.3
0,927,-0.679608,0.794053,0.730962,0.142857,0.333333,0.0645161,0,0.333333,0.4
0,927,-0.975354,1.09687,0.306069,0.1,1,0.0869565,1,0.333333,0.5
0,927,0.390554,-1.75048,-1.54851,0.333333,0.1,0.196078,0,0.333333,0.6
0,927,0.522234,-1.59777,0.101622,0.5,0.111111,0.215686,0,0.333333,0.7
0,927,-0.15534,0.380649,-0.203617,0.2,0.166667,0.142857,1,0.166667,0.8
0,927,-0.774602,0.944946,0.101622,0.111111,0.5,0.163934,0,0.333333,0.9
0,927,-0.499581,0.570468,0.653013,0.166667,0.25,0.171429,0,0.166667,1
1,928,-0.238802,2.81949,0.970009,0.2,1,0.128205,0,0,0.1
0,928,0.121143,0.0296442,0.943789,0.333333,0.333333,0.120482,1,1.16667,0.2
0,928,-0.817794,-0.319829,-0.946471,0.1,0.166667,0.137931,1,1.16667,0.3
0,928,-0.794144,-0.789931,-1.31132,0.125,0.1,0.16,1,1.16667,0.4
0,928,-0.310906,-0.534926,-0.607917,0.142857,0.142857,0.183673,1,1.16667,0.5
0,928,-0.79757,-0.65141,-1.3163,0.111111,0.111111,0.156863,1,1.16667,0.6
0,928,-0.303027,-0.597628,-0.602472,0.166667,0.125,0.183673,1,1.16667,0.7
1,928,2.75714,-0.236659,0.970009,1,0.2,0.152941,1,1.16667,0.8
0,928,-0.0617214,-0.142338,0.537678,0.25,0.25,0.0934579,1,1.16667,0.9
0,928,0.445685,0.423591,1.363,0.5,0.5,0.125,0,0,1
0,929,-0.633393,-0.733495,-1.04531,0.125,0.125,0.045977,1,0.5,0.1
0,929,-1.07197,0.399239,-0.420702,0.111111,0.25,0.0769231,1,0.666667,0.2
0,929,0.724547,-0.694289,0.181476,0.333333,0.142857,0.0609756,0,0.166667,0.3
0,929,0.287161,1.27448,1.02696,0.25,0.5,0.0571429,0,0,0.4
0,929,-0.493106,-0.800732,-0.633378,0.2,0.111111,0.117647,0,0,0.5
0,929,-0.504878,-1.90895,-1.02278,0.166667,0.1,0.114286,0,0.166667,0.6
0,929,-1.07501,0.207564,-0.816552,0.1,0.2,0.06,0,0.166667,0.7
0,929,1.27898,0.839978,1.24639,0.5,0.333333,0.0561798,1,0.5,0.8
1,929,-0.568837,-0.053316,-0.456857,0.142857,0.166667,0.0888889,1,0.5,0.9
1,929,2.0565,1.46953,1.94076,1,1,0.0547945,1,0,1
1,930,2.00422,-0.859303,0.713136,1,0.111111,0.0645161,1,0,0.1
1,930,0.653058,0.353428,2.20262,0.333333,0.25,0.097561,1,0.5,0.2
0,930,-1.07301,1.04769,-0.0349857,0.125,0.333333,0.0363636,1,0.5,0.3
0,930,1.20563,-1.42362,-0.434615,0.5,0.1,0.0615385,1,0.5,0.4
0,930,-1.07452,1.83855,0.713136,0.111111,1,0.037037,0,0,0.5
0,930,0.468191,-0.735568,-0.638784,0.25,0.125,0.0735294,0,0,0.6
0,930,-1.07452,1.17523,-0.434615,0.1,0.5,0.0408163,0,0,0.7
0,930,-0.280036,-0.266041,0.428382,0.2,0.2,0.0517241,0,0,0.8
0,930,-0.389138,-0.575496,-1.25714,0.166667,0.142857,0.0412371,0,0,0.9
0,930,-0.439869,-0.554869,-1.25714,0.142857,0.166667,0.0540541,1,0.5,1
0,931,-0.570047,-1.35088,-0.870346,0.166667,0.111111,0.310345,1,1.33333,0.1
0,931,-0.646038,0.391271,-0.0393406,0.142857,0.25,0.236842,1,1.33333,0.2
0,931,-0.516167,-1.76468,-0.846446,0.2,0.1,0.391304,1,1.33333,0.3
0,931,0.399387,-0.0857327,0.395519,0.333333,0.166667,0.238095,1,1.33333,0.4
0,931,0.00425551,0.437321,0.829761,0.25,0.333333,0.146667,1,1.33333,0.5
0,931,-0.717069,0.502223,0.221618,0.125,0.5,0.147541,1,1.33333,0.6
1,931,1.52325,2.10014,1.76931,0.5,1,0.159091,1,0,0.7
1,931,2.15845,0.0501882,1.08659,1,0.2,0.226415,1,1.33333,0.8
0,931,-0.814164,-0.0907501,-1.07775,0.111111,0.142857,0.235294,1,1.33333,0.9
0,931,-0.821864,-0.189099,-1.46892,0.1,0.125,0.210526,1,1.33333,1
0,932,-0.691959,-0.444324,-1.54679,0.142857,0.142857,0.166667,1,1.33333,0.1
0,932,-0.928887,2.05949,0.610212,0.111111,1,0.170732,1,1.33333,0.2
0,932,-0.774825,0.3585,-0.0299364,0.125,0.333333,0.195652,1,1.33333,0.3
0,932,-1.21658,1.03542,-0.371889,0.1,0.5,0.125,1,1.33333,0.4
1,932,2.0211,-1.25745,0.610212,1,0.111111,0.190476,1,1.33333,0.5
1,932,1.14206,0.0675194,1.43171,0.5,0.166667,0.0882353,0,0,0.6
0,932,-0.435637,-0.710881,-1.53293,0.166667,0.125,0.183673,1,1.33333,0.7
0,932,0.3005,0.157846,0.867313,0.25,0.2,0.119048,1,1.33333,0.8
0,932,-0.315365,0.216338,0.867313,0.2,0.25,0.113924,1,1.33333,0.9
0,932,0.899593,-1.48245,-0.90521,0.333333,0.1,0.183333,1,1.33333,1
0,933,-0.560853,1.77312,1.1672,0.142857,1,0.131579,0,0.166667,0.1
0,933,0.632068,0.00565742,0.693776,0.333333,0.166667,0.145455,0,0,0.2
1,933,2.5489,-2.14464,0.138169,1,0.1,0.152174,0,0,0.3
0,933,-0.437039,-0.496463,-0.455716,0.2,0.142857,0.0714286,0,0.166667,0.4
0,933,-0.397711,0.139416,0.669781,0.25,0.2,0.107143,0,0,0.5
0,933,-0.568347,-0.58942,-2.24356,0.125,0.111111,0.060241,0,0.166667,0.6
0,933,-0.465869,0.937356,1.10563,0.166667,0.5,0.12766,0,0.166667,0.7
1,933,0.815667,-0.565476,0.388738,0.5,0.125,0.145455,1,0.166667,0.8
0,933,-0.842704,0.506138,-0.699048,0.1,0.333333,0.136364,0,0,0.9
0,933,-0.724114,0.434308,-0.764967,0.111111,0.25,0.0888889,1,0.166667,1
0,934,-0.612806,-0.410986,-1.38871,0.2,0.111111,0.106383,1,1.16667,0.1
1,934,1.98535,-0.2958,1.40742,1,0.142857,0.0821918,1,0.5,0.2
0,934,-0.604614,0.356464,1.27393,0.25,0.25,0.0675676,1,0.666667,0.3
0,934,-0.625264,0.509589,-0.0278765,0.125,0.333333,0.0490196,1,0.666667,0.4
0,934,-0.615742,-0.0393453,-0.563008,0.166667,0.166667,0.0485437,1,0.666667,0.5
0,934,1.5991,-2.50685,-0.3463,0.5,0.1,0.135593,1,0.666667,0.6
1,934,0.83788,-0.316841,-0.0278765,0.333333,0.125,0.091954,1,0.666667,0.7
0,934,-0.646776,0.314086,-1.38871,0.111111,0.2,0.0462963,0,0.333333,0.8
0,934,-0.624769,1.28611,1.40742,0.142857,1,0.0581395,0,0,0.9
0,934,-0.692363,1.10357,-0.3463,0.1,0.5,0.105263,1,0.666667,1
1,935,0.461224,0.0975825,1.38633,0.25,0.2,0.10989,1,0.166667,0.1
0,935,1.11069,-0.68401,-0.0478509,0.333333,0.125,0.114583,1,0.166667,0.2
0,935,-1.21679,1.07211,-0.757517,0.111111,0.333333,0.137255,0,0.166667,0.3
1,935,1.13133,-1.42498,0.0949544,0.5,0.111111,0.156863,0,0,0.4
0,935,-1.34155,1.17127,-0.594436,0.1,0.5,0.122807,0,0.166667,0.5
0,935,0.0336628,-0.382441,-0.943254,0.2,0.142857,0.118421,1,0.166667,0.6
0,935,-0.661965,-0.32075,-1.71942,0.142857,0.166667,0.131148,1,0.333333,0.7
0,935,-0.153613,0.61761,0.610165,0.166667,0.25,0.12,1,0.166667,0.8
0,935,1.60838,-1.54449,0.285986,1,0.1,0.238095,0,0,0.9
0,935,-0.971375,1.3981,1.68504,0.125,1,0.116667,0,0,1
0,936,-0.502719,-0.499822,-2.04728,0.142857,0.125,0.0666667,0,0,0.1
0,936,-0.372269,0.125934,1.92541,0.25,0.333333,0.0862069,0,0,0.2
1,936,-0.533259,0.0719308,-0.558389,0.125,0.25,0.0677966,1,0.166667,0.3
0,936,-0.640259,2.00746,0.182779,0.1,1,0.0645161,1,0.166667,0.4
0,936,-0.379748,-0.0773868,0.374467,0.2,0.2,0.0793651,0,0,0.5
0,936,-0.393645,-0.211645,-0.617661,0.166667,0.166667,0.0413223,0,0,0.6
0,936,1.07954,-0.289302,0.981352,0.5,0.142857,0.105263,0,0,0.7
1,936,2.64996,-1.7676,0.182779,1,0.1,0.0985915,1,0,0.8
0,936,-0.542308,1.3774,0.0606873,0.111111,0.5,0.0675676,0,0,0.9
0,936,-0.365296,-0.736969,-0.484145,0.333333,0.111111,0.0574713,0,0,1
0,937,-0.321811,-0.27257,-0.242207,0.166667,0.166667,0.126582,0,0,0.1
0,937,-0.9286,-0.00219956,-0.396822,0.111111,0.25,0.125,0,0,0.2
0,937,-0.0633077,-1.55128,-0.569598,0.25,0.1,0.263158,0,0,0.3
0,937,-0.616357,-0.132929,-0.2364,0.142857,0.2,0.10989,0,0,0.4
1,937,1.78645,1.08547,1.38929,0.5,0.5,0.0952381,0,0,0.5
0,937,-0.18702,-0.276047,-0.2364,0.2,0.142857,0.120879,1,0.166667,0.6
1,937,1.81729,2.28301,1.83059,1,1,0.104478,1,0,0.7
0,937,-0.626332,-0.970785,-1.16383,0.125,0.111111,0.138889,1,0.166667,0.8
0,937,0.394151,0.117795,0.961991,0.333333,0.333333,0.142857,0,0,0.9
0,937,-1.25446,-0.280474,-1.33661,0.1,0.125,0.184211,0,0,1
0,938,0.0428287,-0.57529,-0.490769,0.25,0.125,0.0714286,0,0.166667,0.1
0,938,-0.168362,-0.632625,-1.77501,0.166667,0.111111,0.0705882,1,0.166667,0.2
0,938,-1.05222,0.530844,0.0533382,0.111111,0.5,0.0342466,0,0,0.3
0,938,0.0589309,0.43057,1.69224,0.333333,0.25,0.0508475,0,0,0.4
1,938,-1.52683,1.67429,0.160645,0.1,1,0.025641,0,0,0.5
0,938,-0.238823,-0.102524,-1.38882,0.142857,0.142857,0.0952381,1,0.166667,0.6
0,938,-0.0561305,0.382904,0.32912,0.2,0.2,0.0875,0,0,0.7
0,938,1.65476,0.224318,1.28549,0.5,0.166667,0.0725806,0,0.166667,0.8
1,938,1.84767,-2.3669,0.160645,1,0.1,0.104478,1,0.333333,0.9
0,938,-0.561825,0.434411,-0.026879,0.125,0.333333,0.09375,0,0,1
0,939,0.379383,0.470108,1.52451,0.5,0.25,0.107692,1,0.333333,0.1
0,939,-0.0162113,-0.881512,-0.018874,0.333333,0.125,0.140845,1,0.333333,0.2
0,939,-0.335173,-0.578165,-0.678197,0.166667,0.142857,0.121951,1,0.666667,0.3
1,939,-0.31058,-1.0045,-0.940239,0.2,0.111111,0.181818,1,0.666667,0.4
0,939,-0.260017,1.99014,1.87178,0.25,1,0.134328,0,0,0.5
0,939,-0.566861,0.251266,-0.660323,0.125,0.2,0.145161,1,0.333333,0.6
0,939,-0.773282,-0.0589207,-1.5183,0.1,0.166667,0.134615,1,0.5,0.7
0,939,-0.373794,0.599924,0.269398,0.142857,0.333333,0.230769,0,0,0.8
1,939,2.85662,-1.61087,0.112802,1,0.1,0.301887,1,0.333333,0.9
0,939,-0.600084,0.822524,0.0374532,0.111111,0.5,0.109375,1,0.5,1
0,940,-0.0269406,-2.49867,-0.45613,0.333333,0.1,0.183673,1,1.16667,0.1
0,940,-0.0475864,0.862629,1.21844,0.25,0.5,0.140351,1,0.5,0.2
1,940,2.82669,0.35915,1.24366,1,0.2,0.208333,0,0,0.3
0,940,0.363418,0.389649,1.21844,0.5,0.25,0.166667,0,0,0.4
0,940,-0.698293,0.74642,-0.238803,0.111111,0.333333,0.12963,1,0.833333,0.5
0,940,-0.528051,0.950134,0.761597,0.142857,1,0.0952381,1,0.5,0.6
0,940,-0.150755,0.205413,-0.0599774,0.2,0.166667,0.0957447,1,0.5,0.7
0,940,-0.755115,0.10904,-1.45086,0.1,0.142857,0.125,1,0.5,0.8
0,940,-0.365372,-1.10332,-0.996153,0.166667,0.111111,0.114754,1,0.833333,0.9
1,940,-0.617991,-0.02045,-1.24021,0.125,0.125,0.112903,1,0.5,1
0,941,0.282548,1.53916,2.12352,0.2,1,0.0430108,0,0,0.1
0,941,-0.972151,1.07844,0.433105,0.125,0.5,0.0714286,0,0,0.2
0,941,-0.580296,0.426663,-0.507728,0.142857,0.2,0.0491803,0,0,0.3
1,941,0.751242,-1.31757,0.0511114,0.5,0.111111,0.0877193,1,0.833333,0.4
0,941,-0.385415,0.430321,0.328435,0.166667,0.25,0.08,0,0,0.5
0,941,-1.26189,0.882145,-0.778831,0.1,0.333333,0.0454545,1,0.666667,0.6
0,941,0.742943,-1.67869,-0.778831,0.333333,0.1,0.0952381,1,0.666667,0.7
1,941,2.10514,-0.623303,0.907012,1,0.125,0.0434783,1,0.333333,0.8
