y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd
0,8,0.65,0.98125,1,0.666667,1,0.111111,-0.90303,1.32146,0.0159703,0.101361,1,0.163236,5,5
1,8,0.575,0.8375,0,1.16667,1,0.25,-0.672727,2.69836,0.0468782,0.103768,1,0.138287,5,5
0,8,0.55,0.91875,1,0.333333,1,0.25,-0.648485,10.791,0.0965323,0.103008,1,0.13911,5,5
1,8,0.475,0.6375,1,0.5,1,0.25,-0.454545,7.83336,0.00214686,0.104658,1,0.160001,5,5
0,8,0.325,0.475,1,0.5,1,0.25,-0.575758,0.133705,0.0208523,0.103008,1,0.113664,5,5
0,8,0.35,0.4375,1,0.333333,1,0.25,0.309091,3.6249,0.0207275,0.106306,1,0.105017,5,5
0,8,0.4,0.60625,1,0.666667,1,0.111111,-0.818182,0.975795,0.00671273,0.102372,1,0.06389,5,5
0,8,0.325,0.51875,1,0.666667,1,0.111111,-0.842424,4.5985,0.00710336,0.101654,1,0.118063,5,5
0,8,0.65,0.90625,1,0.833333,1,0.25,-0.236364,3.85823,0.0163928,0.102372,1,0.123431,5,5
0,8,0.4,0.525,1,0.833333,1,0.428571,0.478788,1.38695,0.00216629,0.106306,1,0.092087,5,5
1,9,0.475,0.725,1,0.333333,1,0.111111,-0.793939,13.8899,0.0139132,0.103794,1,0.102877,5,5
1,9,0.775,1.0625,1,1,1,0.25,-0.50303,3.30975,0.0692284,0.103768,1,0.151455,5,5
0,9,0.25,0.33125,1,0.833333,1,0.428571,-0.212121,0.902507,0.0336087,0.104658,1,0.0407955,5,5
0,9,0.3,0.44375,1,0.333333,1,0.25,-0.333333,5.75533,0.0127954,0.104605,1,0.0976347,5,5
1,9,0.55,0.79375,1,0.333333,1,0.666667,0.757576,2.28107,0.0710264,0.10717,1,0.154054,5,5
1,9,0.275,0.46875,1,0.5,1,0.428571,0.10303,0.463958,8.41625e-05,0.105469,1,0.0626813,5,5
0,9,0.275,0.45,1,0.833333,1,0.111111,-0.733333,1.18438,0.046125,0.102957,1,0.0770696,5,5
0,9,0.5,0.68125,1,0.666667,1,0.111111,-0.709091,2.34387,0.000170346,0.102247,1,0.124559,5,5
0,9,0.4,0.5375,1,0.833333,1,0.111111,-0.769697,7.63117,0.0545292,0.102172,1,0.112064,5,5
0,9,0.225,0.34375,1,0.833333,1,0.111111,-0.830303,2.87005,0.008311,0.101507,1,0.06146,5,5
0,9,0.475,0.6375,0,0.833333,1,0.25,-0.612121,6.24946,0.00711923,0.103794,1,0.132918,5,5
1,9,0.375,0.56875,1,0.333333,1,0.428571,-0.406061,2.46305,0.0464491,0.103794,1,0.140169,5,5
0,9,0.2,0.29375,1,0.333333,1,0.111111,-0.284848,0.957409,0.0314191,0.105442,1,0.0511562,5,5
0,9,0.5,0.65,1,1.5,1,0.111111,-0.878788,1.72997,0.00735935,0.101507,1,0.191561,5,5
0,9,0.6,0.8625,1,0.666667,1,0.25,-0.406061,2.79081,0.0154017,0.102957,1,0.171293,5,5
0,9,0.25,0.36875,1,0.833333,1,0.25,-0.224242,0.373957,0.00276399,0.106306,1,0.0868296,5,5
1,9,0.2,0.325,1,0.666667,1,0.428571,-0.127273,2.61124,0.0313663,0.106306,1,0.0659067,5,5
0,9,0.575,0.75,1,0.666667,1,0.25,-0.624242,8.76205,0.010953,0.103794,1,0.120459,5,5
1,9,0.45,0.66875,1,0.333333,1,0.25,-0.406061,0.00245547,0.0271452,0.104658,1,0.146791,5,5
1,9,0.2,0.29375,1,0.666667,1,0.111111,-0.224242,1.35467,0.0523089,0.105469,1,0.117901,5,5
0,9,0.3,0.4125,1,1.16667,1,0.25,-0.490909,2.62728,0.0161399,0.104605,1,0.08994,5,5
0,9,0.5,0.725,1,0.166667,1,0.428571,-0.0909091,1.58806,0.0442082,0.103873,1,0.115552,5,5
0,9,0.575,0.9,1,0.666667,1,0.25,-0.672727,2.69431,0.020259,0.102172,1,0.166094,5,5
1,9,0.475,0.68125,1,0.666667,1,0.25,-0.672727,1.32305,0.00996974,0.102957,1,0.119027,5,5
1,9,0.375,0.625,1,0.5,1,0.25,-0.127273,0.818851,0.0223284,0.103873,1,0.119989,5,5
0,9,0.675,0.90625,1,1.66667,1,0.428571,0.0787879,1.1689,0.0381112,0.10717,1,0.114813,5,5
0,9,0.65,0.8125,1,0.5,1,0.25,-0.369697,3.33593,0.0620445,0.10717,1,0.210079,5,5
1,9,0.375,0.4875,1,1,1,0.428571,0.393939,2.55552,0.0160149,0.106306,1,0.0929516,5,5
1,9,0.425,0.65,1,1,1,0.25,-0.187879,0.467881,0.00899354,0.104605,1,0.128375,5,5
1,9,0.625,0.8125,1,0.666667,1,0.428571,-0.0666667,0.361986,0.0467294,0.106306,1,0.207565,5,5
1,9,0.3,0.41875,1,0.666667,1,0.25,-0.00606061,2.04004,0.0163617,0.105469,1,0.0568088,5,5
1,9,0.4,0.49375,1,0.5,1,0.111111,-0.6,0.520815,0.00315872,0.103111,1,0.108827,5,5
1,9,0.275,0.36875,1,0.833333,1,0.111111,-0.769697,2.68889,0.0110045,0.103873,1,0.0835051,5,5
1,9,0.375,0.575,1,0.5,1,0.111111,-0.975758,5.03678,0.00437995,0.10067,1,0.163099,5,5
0,9,0.225,0.425,1,0.666667,1,0.428571,0.0181818,0.241913,0.0115589,0.104658,1,0.0516525,5,5
0,9,0.275,0.425,1,1,1,0.25,-0.369697,2.58734,0.0398545,0.104605,1,0.0567869,5,5
1,9,0.375,0.53125,1,0.333333,1,0.25,-0.309091,3.37884,0.000164468,0.104605,1,0.131774,5,5
0,9,0.625,0.86875,1,0.333333,1,0.25,-0.551515,10.0204,0.00313373,0.103794,1,0.145314,5,5
0,9,0.425,0.6625,1,0.666667,1,0.111111,-0.636364,9.25236,0.00513754,0.102247,1,0.118343,5,5
0,9,0.275,0.38125,1,0.666667,1,0.428571,-0.29697,2.99503,0.0541248,0.105469,1,0.0872087,5,5
0,9,0.4,0.525,1,0.666667,1,0.25,-0.575758,8.49724,0.0283706,0.103873,1,0.165156,5,5
0,9,0.4,0.5375,1,0.833333,1,0.25,-0.151515,3.96803,0.00929449,0.106306,1,0.116633,5,5
1,9,0.375,0.6875,1,1.33333,1,0.25,-0.442424,1.34175,0.0175654,0.104658,1,0.0744597,5,5
1,9,0.4,0.51875,1,0.5,1,0.111111,-0.333333,3.51547,0.027763,0.10717,1,0.123331,5,5
0,9,0.35,0.475,1,0.666667,1,0.111111,-0.660606,0.844806,0.0470939,0.104658,1,0.15146,5,5
1,9,0.425,0.58125,1,0.166667,1,0.111111,-0.127273,0.854683,0.0394843,0.10717,1,0.130361,5,5
1,9,0.3,0.4375,1,0.833333,1,0.428571,-0.393939,1.31277,0.0340643,0.103873,1,0.07604,5,5
0,9,0.45,0.61875,1,1.66667,1,0.25,0.0666667,0.810531,0.0573203,0.105442,1,0.104692,5,5
0,9,0.575,0.825,1,1.83333,1,0.25,0.00606061,0.577974,0.00198564,0.104605,1,0.128449,5,5
1,9,0.25,0.3375,1,0.833333,1,0.666667,0.50303,3.49471,0.0453897,0.106306,1,0.0823044,5,5
0,9,0.425,0.625,1,0.5,1,0.25,0.187879,1.03958,0.00537767,0.103873,1,0.0790498,5,5
1,9,0.75,0.9875,1,1.66667,1,0.25,-0.212121,3.11993,0.00134765,0.104658,1,0.188732,5,5
1,9,0.275,0.33125,1,0.5,1,0.428571,0.236364,1.58585,0.086447,0.106306,1,0.0873652,5,5
0,9,0.75,0.95625,1,1.33333,1,0.25,-0.563636,9.471,0.00248764,0.103008,1,0.0959386,5,5
0,9,0.4,0.56875,1,1.16667,1,0.25,-0.50303,0.493771,0.015194,0.103008,1,0.164084,5,5
0,9,0.425,0.64375,1,1.83333,1,0.25,-0.430303,11.0939,0.0135446,0.103794,1,0.0940419,5,5
1,9,0.35,0.46875,1,0.5,1,0.666667,0.624242,2.13336,0.00558901,0.10717,1,0.0961428,5,5
0,9,0.375,0.5,1,1.16667,1,0.25,-0.454545,1.37173,0.0187321,0.103873,1,0.101214,5,5
1,9,0.55,0.73125,1,0.5,1,0.428571,0.030303,3.41931,0.0139628,0.104658,1,0.156638,5,5
0,9,0.725,0.93125,1,1,1,0.111111,-0.478788,7.5156,0.106926,0.104605,1,0.179482,5,5
0,9,0.4,0.58125,1,0.166667,1,0.25,-0.0909091,0.727097,0.10047,0.106306,1,0.100294,5,5
0,9,0.475,0.75,1,1.5,1,0.25,-0.260606,1.56631,0.0093556,0.102247,1,0.096837,5,5
0,9,0.325,0.4625,1,0.5,1,0.25,-0.6,1.16537,0.0134597,0.102372,1,0.113298,5,5
0,9,0.2,0.3,1,0.666667,1,0.25,0.2,0.428929,0.0102671,0.105469,1,0.0560283,5,5
1,9,0.375,0.625,1,0.333333,1,0.428571,0.321212,2.20648,0.000239362,0.10717,1,0.107609,5,5
0,9,0.4,0.50625,1,0.666667,1,0.111111,-0.672727,0.21867,0.0567457,0.103873,1,0.12467,5,5
0,9,0.225,0.33125,1,0.5,1,0.25,-0.163636,4.72709,0.00318558,0.105469,1,0.0675544,5,5
1,9,0.45,0.63125,0,1,1,0.25,-0.454545,1.7604,0.0270727,0.103111,1,0.159087,5,5
1,9,0.2,0.25625,1,0.333333,1,0.666667,0.745455,1.05097,0.117288,0.106306,1,0.0690825,5,5
1,9,0.475,0.6,1,0.833333,1,0,-0.90303,1.42359,0.0429717,0.10141,1,0.187093,5,5
1,9,0.425,0.575,1,0.333333,1,0.428571,-0.381818,5.68552,0.0150352,0.105469,1,0.135473,5,5
1,9,0.6,0.9625,1,0.666667,1,0.111111,-0.29697,6.79071,0.00129123,0.104605,1,0.138268,5,5
1,9,0.425,0.525,1,0.666667,1,0.428571,0.0909091,0.0798416,0.00125859,0.104658,1,0.124105,5,5
0,9,0.275,0.38125,1,0.333333,1,0,-0.757576,2.51601,0.0185806,0.101654,1,0.138561,5,5
0,9,0.45,0.65,1,0.833333,1,0.111111,-0.672727,2.96863,0.00192253,0.103794,1,0.100622,5,5
1,9,0.475,0.7125,1,1.16667,1,0.666667,0.490909,0.0193141,0.110747,0.104658,1,0.146565,5,5
1,9,0.375,0.51875,1,0.5,1,0.428571,0.369697,0.975414,0.00539429,0.106306,1,0.110847,5,5
0,9,0.3,0.39375,1,0.333333,1,0.428571,-0.139394,3.8012,0.0304614,0.104658,1,0.199239,5,5
0,9,0.25,0.36875,1,0.833333,1,0.25,-0.00606061,1.01687,0.0297704,0.105469,1,0.0576689,5,5
1,9,0.225,0.31875,1,0.666667,1,0.111111,-0.721212,1.35276,0.0319919,0.103008,1,0.0548982,5,5
0,10,0.6,1.025,1,2,1,0.25,-0.490909,4.25869,0.00534845,0.102372,1,0.114593,5,5
1,10,0.55,0.85625,1,1.5,1,0.428571,0.0909091,0.838773,0.068496,0.106306,1,0.127184,5,5
1,10,0.5,0.8375,1,0.833333,1,0.111111,-0.721212,7.38523,0.00454846,0.102372,1,0.148081,5,5
0,10,0.45,0.675,1,0.833333,1,0.25,0.0787879,4.3218,0.0427969,0.104658,1,0.0769593,5,5
1,10,0.3,0.33125,1,0.166667,1,0.25,-0.224242,0.31814,0.0714957,0.105442,1,0.0986125,5,5
1,10,0.55,0.7625,1,0.5,1,0.25,-0.0666667,2.16266,0.022598,0.103794,1,0.103738,5,5
1,10,0.325,0.43125,1,0.833333,1,0.111111,-0.636364,7.7784,0.00577962,0.103873,1,0.0725223,5,5
1,10,0.2,0.29375,1,0.666667,1,0.428571,-0.284848,0.987199,0.015469,0.103794,1,0.0591984,5,5
1,10,0.65,0.875,1,1,1,0.25,-0.236364,5.38704,0.0452051,0.104658,1,0.234081,5,5
0,10,0.35,0.48125,1,0.5,1,0.111111,-0.684848,0.704362,0.00628589,0.103008,1,0.122571,5,5
0,10,0.25,0.35625,1,0.666667,1,0.428571,0.357576,0.19526,0.00197439,0.105469,1,0.0784785,5,5
1,10,0.4,0.55625,1,0.5,1,0.25,-0.212121,2.99712,0.0205923,0.104658,1,0.0976541,5,5
1,10,0.55,0.8,1,1.16667,1,0,-0.915152,2.35495,0.0231617,0.101654,1,0.257578,5,5
1,10,0.6,0.875,1,1,1,0.428571,0.2,1.55588,0.0161683,0.10717,1,0.130936,5,5
0,10,0.35,0.48125,1,0.5,1,0,-0.69697,2.52441,0.0233251,0.102372,1,0.183442,5,5
0,10,0.575,0.80625,1,1,1,0.25,-0.684848,3.33635,0.0104243,0.103008,1,0.132583,5,5
0,10,0.4,0.60625,1,1.16667,1,0.428571,-0.0424242,1.37592,0.00769654,0.106306,1,0.117255,5,5
0,10,0.35,0.38125,1,0.5,1,0.428571,-0.0424242,0.132851,0.00674753,0.105469,1,0.162209,5,5
0,10,0.35,0.525,1,1,1,0.428571,-0.236364,0.609504,0.0138899,0.104658,1,0.0628483,5,5
0,10,0.325,0.60625,1,0.833333,1,0.111111,-0.660606,2.39287,0.00545874,0.103008,1,0.0985085,5,5
1,10,0.3,0.44375,1,0.166667,1,0.25,-0.321212,0.110789,0.030211,0.10717,1,0.112549,5,5
0,10,0.275,0.4,1,0.333333,1,0.428571,-0.175758,0.249093,0.00423485,0.103111,1,0.0650253,5,5
1,10,0.25,0.40625,1,0.833333,1,0.111111,-0.648485,0.349403,0.0351281,0.102957,1,0.0810944,5,5
1,10,0.6,0.975,1,1,1,0.111111,-0.830303,15.0732,0.0176512,0.102957,1,0.160848,5,5
0,10,0.7,1.01875,1,0.666667,1,0,-0.854545,9.24876,0.0421516,0.101507,1,0.164806,5,5
1,10,0.2,0.3,1,0.5,0.8,0.666667,-0.190476,0.590686,0.0090433,0.127943,1,0.0713296,5,5
0,10,0.475,0.725,1,1,1,0,-0.733333,0.0697507,0.0458769,0.102372,1,0.140229,5,5
1,10,0.425,0.53125,1,0.5,1,0.25,-0.478788,3.7173,0.0105494,0.105469,1,0.133603,5,5
0,10,0.325,0.3625,1,0.833333,1,0.428571,-0.29697,0.58998,0.00433481,0.104605,1,0.111354,5,5
0,10,0.525,0.70625,1,1.16667,1,0.111111,-0.272727,0.0393005,0.0435768,0.105442,1,0.0903961,5,5
0,10,0.525,0.675,1,0.5,1,0.25,-0.612121,9.62527,0.0366363,0.104605,1,0.112454,5,5
0,10,0.375,0.48125,1,0.5,1,0.111111,-0.806061,0.471512,0.0111836,0.102147,1,0.0986905,5,5
0,10,0.3,0.425,1,0.5,1,0.111111,-0.345455,1.73061,0.00833568,0.103111,1,0.0777101,5,5
1,10,0.325,0.45,1,1,1,0.111111,-0.50303,3.04705,0.00978831,0.106306,1,0.106544,5,5
0,10,0.675,0.89375,1,1.33333,1,0.25,-0.345455,2.19467,0.0328561,0.103768,1,0.166417,5,5
0,10,0.25,0.4375,1,0.833333,1,0.428571,-0.393939,0.109738,0.0340762,0.103111,1,0.102765,5,5
0,10,0.475,0.5875,1,0.833333,1,0.111111,-0.539394,2.68825,0.119781,0.104658,1,0.14169,5,5
1,10,0.375,0.55625,1,1,1,0.428571,0.127273,2.98398,0.0468411,0.105469,1,0.118192,5,5
1,10,0.8,1.125,1,1.5,1,0.666667,0.418182,7.20609,0.0144054,0.106306,1,0.225172,5,5
1,10,0.5,0.7375,1,0.5,1,0.428571,0.0424242,1.53527,0.0270232,0.105442,1,0.179708,5,5
1,10,0.45,0.6875,1,1.33333,1,0.25,-0.648485,0.687783,0.0435064,0.103111,1,0.153233,5,5
0,10,0.3,0.375,1,0.5,1,0.25,-0.321212,2.32631,0.0127622,0.104605,1,0.0870551,5,5
0,10,0.4,0.6125,1,0.833333,1,0.111111,-0.575758,0.105796,0.0182317,0.103768,1,0.175147,5,5
0,10,0.4,0.525,1,0.833333,1,0.428571,-0.393939,1.99296,0.000603616,0.102957,1,0.106376,5,5
0,10,0.375,0.55,1,0.833333,1,0.428571,-0.139394,1.70593,0.00286015,0.103768,1,0.103548,5,5
1,10,0.25,0.3,1,0.5,1,0.111111,-0.709091,0.606156,0.124904,0.103794,1,0.120816,5,5
0,10,0.375,0.525,1,1.16667,1,0.25,-0.490909,6.45654,0.0355725,0.103008,1,0.0584157,5,5
1,10,0.25,0.3375,1,0.666667,1,0.25,-0.381818,0.0522946,0.0808961,0.105442,1,0.0891388,5,5
0,10,0.275,0.39375,1,0.666667,1,0.25,-0.478788,0.838386,0.0173421,0.103111,1,0.0975531,5,5
0,10,0.25,0.34375,1,0.833333,1,0.428571,0.00606061,5.03338,0.0196661,0.104605,1,0.0643424,5,5
1,10,0.35,0.4625,1,0.833333,1,0.111111,-0.357576,3.2916,0.0645335,0.10717,1,0.133173,5,5
1,10,0.625,0.91875,1,1.16667,1,0.428571,0.0787879,4.48231,0.0197119,0.105469,1,0.169632,5,5
1,10,0.625,0.8375,1,1.66667,1,0,-0.818182,0.747924,0.0182329,0.101654,1,0.0978106,5,5
1,10,0.225,0.3375,1,1,1,0.428571,0.381818,0.750001,0.0113321,0.106306,1,0.0694135,5,5
1,10,0.325,0.475,1,0.333333,1,0.25,-0.248485,0.878868,0.137908,0.104658,1,0.0708309,5,5
1,10,0.4,0.5625,1,0.833333,1,0.25,-0.369697,10.4621,0.0209836,0.104658,1,0.103668,5,5
0,10,0.35,0.44375,1,0.666667,1,0.25,-0.248485,0.205237,0.119567,0.105469,1,0.0993928,5,5
1,10,1.05,1.625,1,0.666667,1,0.111111,-0.745455,4.24617,0.024345,0.102957,1,0.230659,5,5
0,10,0.35,0.5,1,0.666667,1,0.25,-0.490909,0.253928,0.0174786,0.103794,1,0.0901177,5,5
0,10,0.55,0.75,1,1.16667,1,0.25,-0.490909,0.679991,0.00419989,0.104658,1,0.131093,5,5
1,10,0.325,0.50625,1,1.33333,1,0.428571,0.0909091,0.981408,0.0015444,0.10717,1,0.0937869,5,5
0,10,0.425,0.6125,1,0.833333,1,0.428571,-0.030303,3.203,0.00287968,0.106306,1,0.0947235,5,5
1,10,0.375,0.55625,1,0.833333,1,0,-0.709091,2.90645,0.0398572,0.102247,1,0.0744425,5,5
1,10,0.325,0.53125,1,0.833333,1,0.111111,-0.624242,0.772509,0.02784,0.103873,1,0.0892813,5,5
0,10,0.425,0.56875,1,0.833333,1,0.25,-0.563636,0.690373,0.035281,0.103794,1,0.146812,5,5
0,10,0.45,0.6,1,0.666667,1,0.111111,-0.248485,0.604427,0.0434981,0.102372,1,0.209635,5,5
1,10,0.525,0.65,1,0.5,1,0.111111,-0.345455,2.53225,0.00392719,0.105469,1,0.128904,5,5
0,10,0.5,0.71875,1,1.16667,1,0.111111,-0.50303,0.837504,0.0570282,0.105469,1,0.118293,5,5
1,10,0.4,0.625,1,1,1,0.428571,0.309091,0.461619,0.0136365,0.105442,1,0.0808283,5,5
1,10,0.4,0.55625,1,0.666667,1,0.111111,-0.769697,0.0819048,0.152298,0.102247,1,0.181896,5,5
1,10,0.25,0.3125,1,0.666667,1,0.25,0.030303,2.73101,0.171764,0.106306,1,0.0809298,5,5
0,10,0.525,0.725,1,0.666667,1,0.111111,-0.769697,6.23414,0.0060245,0.102957,1,0.133075,5,5
1,10,0.4,0.6,1,0.833333,1,0.25,-0.551515,4.90736,0.0866,0.103794,1,0.107411,5,5
1,10,0.425,0.55,1,0.833333,1,0.428571,0.151515,0.579413,0.0638855,0.104658,1,0.138423,5,5
0,10,0.325,0.40625,1,0.666667,1,0.111111,-0.6,0.838632,0.0314683,0.103111,1,0.14225,5,5
0,10,0.25,0.36875,1,0.5,1,0.111111,-0.430303,3.14145,0.0125973,0.104605,1,0.0460935,5,5
0,10,0.375,0.6875,1,0.833333,1,0.111111,-0.624242,0.267379,0.0826634,0.102957,1,0.116431,5,5
0,10,0.275,0.38125,1,0.5,1,0.111111,-0.660606,0.746649,0.0243677,0.103873,1,0.105117,5,5
0,10,0.2,0.33125,1,0.5,1,0.25,-0.151515,1.11919,0.0232962,0.105469,1,0.0435332,5,5
1,10,0.35,0.50625,1,1.33333,1,0.428571,0.187879,3.79336,0.0400954,0.10717,1,0.169108,5,5
1,11,0.45,0.63125,1,1.16667,1,0.25,-0.333333,6.92694,0.0142302,0.104658,1,0.137227,5,5
1,11,0.35,0.6125,1,1,1,0.25,-0.575758,0.0316168,0.00345653,0.104605,1,0.0702994,5,5
1,11,0.35,0.48125,1,0.833333,1,0.666667,0.454545,0.369791,0.0455151,0.10717,1,0.126191,5,5
1,11,0.35,0.45,1,0,1,0.25,-0.418182,2.99896,0.0891704,0.106306,1,0.119062,5,5
0,11,0.375,0.4875,1,0.5,1,0.25,-0.0666667,0.820592,0.0650511,0.105469,1,0.133304,5,5
1,11,0.325,0.5125,1,0.5,1,0.25,-0.224242,1.8772,0.0163304,0.104605,1,0.102048,5,5
1,11,0.4,0.60625,1,1.16667,1,0.25,-0.563636,7.93202,0.0341126,0.103794,1,0.0871602,5,5
1,11,0.3,0.43125,1,1,1,0.25,-0.0787879,1.08511,0.0143855,0.10717,1,0.0702583,5,5
1,11,0.425,0.70625,1,0.666667,1,0,-0.987879,2.07085,0.0195723,0.10079,1,0.275142,5,5
1,11,0.325,0.49375,1,0.5,1,0.428571,0.551515,0.912589,0.000452024,0.10717,1,0.0825631,5,5
0,11,0.275,0.4125,1,0.5,1,0.25,-0.430303,0.145426,0.000998036,0.103873,1,0.1036,5,5
0,11,0.25,0.35625,1,0.666667,1,0.25,-0.187879,2.36817,0.00595543,0.105469,1,0.0784959,5,5
1,11,0.2,0.25625,1,0.833333,1,0.25,-0.187879,3.19468,0.0182057,0.10717,1,0.0558357,5,5
1,11,0.175,0.275,1,0.5,0.4,1,-1,2.27089,0.0210249,0.250064,0.8,0.0603433,5,5
0,11,0.625,0.85625,1,2.66667,1,0.428571,0.139394,1.27627,0.0374146,0.106306,1,0.17036,5,5
1,11,0.425,0.60625,1,1.16667,1,0.25,-0.478788,9.29811,0.00390371,0.104658,1,0.116889,5,5
1,11,0.3,0.45625,1,0.666667,1,0.111111,-0.139394,3.80108,0.00608161,0.106306,1,0.0856616,5,5
0,11,0.275,0.36875,0,0.166667,1,0.25,0.309091,0.0362905,0.057773,0.106306,1,0.0767987,5,5
0,11,0.275,0.41875,1,0.833333,1,0.25,-0.224242,0.336395,0.00260119,0.104658,1,0.10115,5,5
0,11,0.225,0.4,1,0.833333,1,0.111111,-0.793939,3.26434,0.00596252,0.102957,1,0.0684475,5,5
1,11,0.275,0.4125,1,0.833333,1,0.428571,-0.212121,4.1589,0.0695172,0.103008,1,0.0643548,5,5
0,11,0.425,0.54375,1,1.33333,1,0.111111,-0.709091,2.47363,0.014259,0.101654,1,0.104088,5,5
0,11,0.35,0.5,1,1.5,1,0.428571,-0.127273,0.525235,0.0280616,0.104605,1,0.0706114,5,5
1,11,0.225,0.375,1,0.333333,1,0.428571,-0.309091,1.70939,0.0316437,0.103873,1,0.120582,5,5
1,11,0.425,0.6875,1,0.5,1,0.111111,-0.781818,0.442759,0.00551978,0.103794,1,0.102778,5,5
0,11,0.45,0.5875,1,0.5,1,0,-0.721212,9.66732,0.0225872,0.103111,1,0.0924487,5,5
1,11,0.225,0.34375,1,0.5,1,0.428571,0.0787879,1.1226,0.0148473,0.105442,1,0.0523158,5,5
0,11,0.225,0.2875,1,0.333333,1,0.428571,0.0181818,1.20633,0.0448569,0.105442,1,0.0724366,5,5
0,11,0.2,0.28125,1,0.5,1,0.111111,-0.527273,0.0836161,0.0135484,0.103794,1,0.0670517,5,5
1,11,0.25,0.375,1,1,1,0.25,-0.648485,0.206478,0.028413,0.103008,1,0.0992082,5,5
1,11,0.275,0.45,0,0.333333,1,0.25,0.406061,0.335014,0.0298342,0.106306,1,0.0859477,5,5
1,11,0.2,0.2875,1,0.5,0.6,0.666667,-0.0857143,0.799813,0.0121787,0.171974,1,0.0791553,5,5
0,11,0.25,0.36875,1,0.333333,1,0.111111,-0.660606,1.59518,0.0383867,0.104605,1,0.0974541,5,5
1,11,0.475,0.79375,1,0.5,1,0.428571,0.0666667,6.59472,0.0317333,0.105442,1,0.142892,5,5
1,11,0.25,0.38125,1,0.666667,1,0.666667,0.345455,4.69505,0.0253236,0.104658,1,0.0780236,5,5
0,11,0.525,0.825,0,1.16667,1,0.25,-0.381818,0.0985795,0.0576805,0.104658,1,0.189922,5,5
0,11,0.525,0.8,1,1,1,0,-0.866667,5.46339,0.00837979,0.102247,1,0.133905,5,5
0,11,0.325,0.56875,1,1.33333,1,0,-0.830303,8.06453,0.00314058,0.101507,1,0.0602271,5,5
0,11,0.25,0.325,1,0.666667,1,0.666667,0.6,1.31267,0.00827506,0.106306,1,0.0585947,5,5
0,11,0.4,0.54375,1,0.833333,1,0.111111,-0.612121,2.42363,0.00427141,0.102147,1,0.0916388,5,5
0,11,0.275,0.3875,1,0.5,1,0.428571,0.612121,1.67303,0.0466706,0.106306,1,0.0416098,5,5
1,11,0.35,0.5125,1,0.5,1,0,-0.733333,4.73968,0.0286216,0.102247,1,0.11401,5,5
1,11,0.275,0.3875,1,0.5,1,0.25,0.0787879,3.33958,0.219059,0.106306,1,0.0962753,5,5
1,11,0.25,0.3875,1,0.666667,1,0.25,-0.369697,1.98513,0.000134949,0.104658,1,0.154571,5,5
1,11,0.325,0.54375,1,0.5,1,0.111111,-0.745455,2.99118,0.0169984,0.103008,1,0.120747,5,5
1,11,0.2,0.3125,1,0.5,0.2,1,-1,0.0723052,0.0127573,0.5,0.4,0.0789801,5,5
0,11,0.475,0.625,1,0.333333,1,0.111111,-0.660606,4.09319,0.0474162,0.101507,1,0.0796461,5,5
0,11,0.675,1.00625,1,1,1,0,-0.915152,9.44531,0.0156366,0.101654,1,0.167092,5,5
1,11,0.425,0.5125,1,1.33333,1,1,0.660606,4.83176,0.209127,0.105442,1,0.124017,5,5
0,11,0.275,0.4125,1,1,1,0.428571,0.369697,0.994753,0.00974364,0.10717,1,0.0612032,5,5
1,11,0.3,0.53125,1,1,1,0.25,-0.830303,1.60859,0.0176164,0.102957,1,0.0574404,5,5
1,11,0.5,0.69375,1,1,1,0.428571,0.309091,1.18358,0.121587,0.106306,1,0.183562,5,5
1,11,0.525,0.7125,1,1,1,0.25,-0.745455,1.54065,0.0513553,0.102247,1,0.136483,5,5
0,11,0.35,0.56875,1,1,1,0.111111,-0.563636,4.84929,0.0344408,0.102372,1,0.131458,5,5
1,11,0.475,0.75625,1,1.16667,1,0.111111,-0.709091,1.10452,0.00737715,0.102372,1,0.0697745,5,5
1,11,0.4,0.55,0,0.833333,1,0.111111,-0.90303,0.668925,0.0146232,0.101654,1,0.148303,5,5
0,11,0.3,0.4625,1,0.5,1,0.25,-0.757576,2.49135,0.02838,0.102957,1,0.0867886,5,5
1,11,0.45,0.625,1,0.333333,1,0.428571,0.551515,0.0635601,0.0651944,0.10717,1,0.114668,5,5
1,11,0.45,0.64375,1,0.333333,1,0.25,-0.684848,0.326705,0.0963888,0.102957,1,0.0682093,5,5
0,11,0.575,0.83125,1,0.666667,1,0.25,-0.369697,11.7245,0.0973114,0.104658,1,0.17681,5,5
0,11,0.525,0.675,0,0.833333,1,0.428571,0.00606061,7.31832,0.00280953,0.103873,1,0.141267,5,5
1,11,0.25,0.3875,1,1,1,0.111111,-0.660606,1.3809,0.0208803,0.103873,1,0.0651274,5,5
1,11,0.425,0.65625,1,1,1,0.25,-0.418182,0.239433,0.00143008,0.103768,1,0.143936,5,5
1,11,0.4,0.5,1,0.666667,1,0.25,-0.139394,2.46871,0.0193021,0.104658,1,0.0814977,5,5
0,11,0.275,0.45,1,1,1,0.111111,-0.636364,0.336732,0.00948981,0.102247,1,0.0498263,5,5
0,11,0.675,0.9125,1,0.833333,1,0.111111,-0.818182,4.04595,0.0202553,0.102372,1,0.113418,5,5
