y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,870,-0.682566,1.04381,0.543349,0.125,1,0.121951,1,1.16667,0.8
0,870,-0.110941,1.03462,1.5126,0.333333,0.5,0.12766,1,1.16667,0.9
0,870,-0.312237,0.108082,0.19675,0.166667,0.25,0.075,1,1.16667,1
0,871,0.0793851,0.340087,0.714711,0.25,0.333333,0.144737,0,0,0.1
0,871,0.715741,0.494555,1.31512,0.5,0.5,0.107438,1,0.333333,0.2
0,871,-0.857722,-0.971728,-1.27006,0.111111,0.111111,0.111111,1,0.5,0.3
1,871,2.54979,2.53437,1.73286,1,1,0.25,1,0.166667,0.4
0,871,0.200553,-0.380686,0.162036,0.333333,0.142857,0.122222,0,0,0.5
1,871,-0.412371,-0.0742102,-0.407918,0.142857,0.166667,0.0661157,1,0.666667,0.6
0,871,-1.25659,-1.14825,-1.59717,0.1,0.1,0.0714286,1,0.5,0.7
0,871,-0.0824257,-0.0625404,0.139002,0.2,0.2,0.0806452,0,0,0.8
0,871,-0.398087,-0.881573,-0.581306,0.166667,0.125,0.114286,1,0.333333,0.9
0,871,-0.538279,0.149971,-0.207274,0.125,0.25,0.121622,1,0.5,1
1,872,2.5816,1.17971,1.62482,1,0.5,0.158537,1,0.833333,0.1
0,872,0.182557,0.508299,0.553112,0.25,0.25,0.140845,0,0,0.2
0,872,0.390714,-0.270599,0.388378,0.5,0.142857,0.144737,0,0,0.3
0,872,-0.893804,-0.535199,-1.17459,0.111111,0.125,0.131148,1,0.833333,0.4
0,872,-1.10582,-0.0146458,-0.777318,0.1,0.2,0.0833333,1,0.833333,0.5
0,872,0.379994,1.47385,1.40919,0.333333,1,0.127907,0,0,0.6
0,872,-0.586378,-0.677284,-0.989728,0.142857,0.111111,0.062069,1,0.833333,0.7
1,872,-0.753969,-2.16784,-1.34896,0.125,0.1,0.0705882,1,0.833333,0.8
0,872,0.0636739,-0.26425,-0.0481231,0.2,0.166667,0.101124,0,0,0.9
0,872,-0.258575,0.767951,0.363218,0.166667,0.333333,0.152542,1,0.833333,1
0,873,-0.0482364,0.462008,0.766429,0.2,0.333333,0.133333,0,0.166667,0.1
1,873,0.370999,-2.3745,-0.787416,0.25,0.1,0.125,1,0,0.2
0,873,-1.59452,0.120149,-0.825885,0.111111,0.2,0.214286,0,0.333333,0.3
0,873,-0.217212,0.966754,0.27877,0.125,0.5,0.149254,1,0.333333,0.4
0,873,-0.0634341,-0.0808605,-0.334828,0.166667,0.166667,0.125,1,0.333333,0.5
0,873,-1.70861,-0.792868,-2.09361,0.1,0.111111,0.116883,0,0,0.6
0,873,-0.18407,1.53872,0.837013,0.142857,1,0.225,0,0.5,0.7
1,873,1.63585,0.405573,1.64412,1,0.25,0.134146,0,0.333333,0.8
0,873,0.890218,-0.0915475,0.236633,0.333333,0.142857,0.175439,1,0.333333,0.9
0,873,0.919015,-0.153435,0.27877,0.5,0.125,0.13253,0,0,1
0,874,-0.0715519,0.770831,0.386026,0.142857,0.5,0.0697674,0,0,0.1
0,874,-1.59547,-1.13142,-1.34079,0.1,0.125,0.097561,1,0.333333,0.2
0,874,1.65708,0.678062,0.991809,1,0.2,0.12963,0,0,0.3
0,874,-0.624944,-0.545255,-0.805319,0.125,0.142857,0.0659341,0,0,0.4
0,874,-1.59038,-1.80561,-1.5192,0.111111,0.1,0.097561,0,0,0.5
0,874,0.0597663,0.670001,-0.0478316,0.2,0.166667,0.166667,1,0.166667,0.6
1,874,0.887647,1.11433,1.40066,0.333333,1,0.0808081,0,0,0.7
0,874,0.289326,0.740446,0.757381,0.25,0.333333,0.107143,1,0.166667,0.8
1,874,0.036118,-1.18078,-0.794426,0.166667,0.111111,0.128205,1,0.333333,0.9
0,874,0.952413,0.689397,0.971697,0.5,0.25,0.189189,1,0.333333,1
0,875,0.399529,-1.06199,-0.197905,0.333333,0.111111,0.0416667,0,0,0.1
1,875,0.0388308,-0.0247746,0.362185,0.25,0.2,0.06,1,0,0.2
1,875,-0.680581,-1.05182,-1.21321,0.111111,0.125,0.0214286,1,0,0.3
0,875,-1.03797,0.794445,-0.378011,0.1,0.333333,0.0967742,0,0,0.4
0,875,-0.593478,-0.135429,-0.449206,0.142857,0.166667,0.0740741,0,0,0.5
0,875,2.65246,1.67594,1.90826,1,1,0.0588235,0,0,0.6
0,875,-0.623088,-1.48686,-1.39332,0.125,0.1,0.0363636,0,0,0.7
0,875,0.477397,1.30707,1.44823,0.5,0.5,0.125,0,0,0.8
0,875,-0.0997603,0.431981,0.362185,0.2,0.25,0.0833333,0,0,0.9
0,875,-0.533332,-0.448566,-0.449206,0.166667,0.142857,0.0336134,0,0,1
0,876,-0.0412009,-0.182128,-0.427423,0.166667,0.142857,0.0736842,0,0,0.1
0,876,0.0651464,-0.794778,-0.217185,0.25,0.125,0.0609756,0,0.166667,0.2
1,876,1.44219,0.531186,0.761824,0.5,0.2,0.140351,0,0.166667,0.3
0,876,0.0378617,0.788388,0.549912,0.2,0.333333,0.217391,0,0,0.4
1,876,1.64338,1.22401,1.81572,1,1,0.230769,1,0,0.5
0,876,-0.281951,0.829868,0.381696,0.142857,0.5,0.111111,0,0,0.6
0,876,-1.42766,-1.10847,-1.50216,0.1,0.111111,0.0694444,1,0.166667,0.7
0,876,-1.41186,-2.13761,-1.50216,0.111111,0.1,0.0571429,0,0.166667,0.8
0,876,-0.75478,0.217842,-0.609102,0.125,0.166667,0.0961538,0,0,0.9
0,876,0.728873,0.631686,0.748885,0.333333,0.25,0.25,0,0,1
0,877,-0.859095,-0.852539,-0.972681,0.125,0.125,0.105263,1,1,0.1
0,877,-1.79862,-1.57576,-1.66449,0.1,0.1,0.106383,1,1,0.2
1,877,0.054148,1.03443,0.565806,0.166667,0.5,0.181818,1,1,0.3
1,877,1.91583,-0.553471,0.783484,1,0.166667,0.133333,0,0,0.4
0,877,-0.996997,-0.851902,-0.967443,0.111111,0.142857,0.0952381,1,1,0.5
0,877,0.788313,0.837255,1.15979,0.5,0.333333,0.0631579,0,0,0.6
0,877,0.223647,0.837243,0.34276,0.2,0.25,0.116667,1,1,0.7
0,877,0.487669,0.479688,0.34276,0.25,0.2,0.0512821,0,0,0.8
0,877,0.557946,1.51582,1.37746,0.333333,1,0.0958904,1,1,0.9
0,877,-0.372833,-0.870766,-0.967443,0.142857,0.111111,0.171429,1,1,1
1,878,0.926051,1.61091,1.90581,0.5,1,0.0384615,1,0.166667,0.1
0,878,0.777518,-0.360126,0.426031,0.333333,0.166667,0.0588235,0,0,0.2
0,878,1.85487,-0.997775,0.499918,1,0.125,0.045977,0,0,0.3
0,878,-0.51165,-1.1155,-1.16089,0.142857,0.111111,0.025641,1,0.166667,0.4
1,878,-1.85247,-1.44802,-1.99732,0.1,0.1,0,0,0,0.5
0,878,0.545617,-0.159435,0.411296,0.25,0.2,0.0597015,0,0,0.6
0,878,-0.507773,-0.37769,-0.510117,0.166667,0.142857,0.0275229,0,0,0.7
0,878,-0.663371,1.15884,0.0281711,0.111111,0.5,0.0322581,0,0,0.8
0,878,0.0667339,0.815798,0.411296,0.2,0.25,0.0508475,0,0,0.9
0,878,-0.635524,0.873001,-0.0141964,0.125,0.333333,0.0240964,0,0,1
0,879,-0.312098,1.23188,1.67546,0.25,1,0.115942,1,0,0.1
0,879,0.231088,0.171312,0.54212,0.5,0.142857,0.238095,0,0,0.2
1,879,2.93313,-2.24417,0.100971,1,0.1,0.104478,1,0,0.3
1,879,-0.512519,-1.39457,-1.89011,0.111111,0.111111,0.204545,0,0,0.4
0,879,-0.40874,0.451016,-0.308466,0.125,0.25,0.25,0,0,0.5
0,879,-0.339363,0.516065,0.781035,0.2,0.333333,0.176471,1,0.166667,0.6
0,879,-0.38418,0.790962,0.807976,0.166667,0.5,0.195652,0,0,0.7
0,879,-0.215905,-0.280753,-0.0168944,0.333333,0.125,0.121951,0,0,0.8
0,879,-0.583333,0.307329,-1.35906,0.1,0.166667,0.216216,1,0.166667,0.9
0,879,-0.408083,0.450928,-0.333029,0.142857,0.2,0.236842,0,0,1
0,880,-1.07153,-1.09837,-1.65475,0.1,0.111111,0.121951,1,0.833333,0.1
0,880,-0.143582,0.194105,0.160443,0.2,0.2,0.0847458,1,0.666667,0.2
1,880,2.64702,0.351996,1.52563,1,0.333333,0.186667,1,0,0.3
0,880,-0.283429,-0.470879,-0.264641,0.166667,0.166667,0.1875,1,0.833333,0.4
0,880,-0.585369,0.31006,-0.239246,0.125,0.25,0.140625,0,0,0.5
1,880,-0.0456184,-1.3141,-0.622358,0.25,0.1,0.104478,0,0.166667,0.6
0,880,-0.855746,-0.685976,-1.27164,0.111111,0.125,0.109375,1,0.333333,0.7
0,880,-0.485556,1.91104,0.661558,0.142857,1,0.186047,1,0.666667,0.8
0,880,0.626437,1.43618,1.51797,0.5,0.5,0.146067,1,0.5,0.9
0,880,0.197379,-0.634055,0.18703,0.333333,0.142857,0.164179,0,0.333333,1
0,881,-1.17798,-0.577693,-0.984362,0.111111,0.142857,0.0526316,1,0.833333,0.1
0,881,-1.20271,-0.914626,-1.6936,0.1,0.1,0.047619,1,0.833333,0.2
0,881,-0.176206,0.859593,0.575701,0.166667,0.5,0.029703,1,0.333333,0.3
0,881,0.292036,-0.321839,0.147395,0.2,0.2,0.0444444,1,0.333333,0.4
0,881,-1.08473,-0.713392,-0.989691,0.125,0.125,0.0555556,1,0.666667,0.5
0,881,0.34045,-0.56079,0.153497,0.25,0.166667,0.043956,1,0.666667,0.6
0,881,1.23541,-0.838352,-0.190566,0.333333,0.111111,0.0714286,0,0,0.7
0,881,-0.865195,-0.056683,-0.0359318,0.142857,0.25,0.1,1,0.833333,0.8
1,881,1.32956,2.45037,1.83749,1,1,0.0684932,1,1.16667,0.9
1,881,1.30937,0.673415,1.18007,0.5,0.333333,0.12,1,0,1
0,882,0.330527,-0.349496,-0.722387,0.166667,0.142857,0.137931,0,0,0.1
0,882,-1.3464,0.500441,-0.954855,0.1,0.25,0.0769231,1,0.333333,0.2
0,882,-1.21979,0.403703,-0.703348,0.125,0.2,0.0882353,1,0.5,0.3
1,882,1.35726,-2.29416,0.120152,1,0.1,0.184211,1,0.5,0.4
0,882,-1.34466,0.80904,-0.318259,0.111111,0.333333,0.0625,0,0,0.5
0,882,0.643534,-0.405877,-0.367064,0.25,0.125,0.145455,0,0,0.6
0,882,0.876384,0.128067,0.603311,0.333333,0.166667,0.0740741,1,0.833333,0.7
0,882,1.06954,1.00624,2.32895,0.5,0.5,0.0909091,1,0.166667,0.8
0,882,-0.705972,1.18099,1.015,0.142857,1,0.0958904,1,0.333333,0.9
1,882,0.339578,-0.978941,-1.0015,0.2,0.111111,0.0892857,1,0.666667,1
0,883,0.27449,1.11366,1.23741,0.333333,0.5,0.113636,0,0,0.1
1,883,1.06043,-1.90982,-0.156806,0.5,0.1,0.0909091,1,0,0.2
0,883,-0.382615,0.587058,0.378801,0.166667,0.333333,0.0636364,0,0,0.3
0,883,-0.207605,-0.315974,-0.0376777,0.25,0.142857,0.0705882,0,0,0.4
1,883,2.49982,1.88052,1.92677,1,1,0.236842,0,0,0.5
0,883,-0.885507,-0.701234,-1.40684,0.1,0.125,0.0638298,0,0,0.6
0,883,-0.736039,-0.223956,-0.646356,0.125,0.166667,0.12,0,0,0.7
0,883,-0.847015,-0.73574,-1.41218,0.111111,0.111111,0.0833333,0,0,0.8
0,883,-0.480722,0.124087,-0.248821,0.142857,0.2,0.115385,0,0,0.9
0,883,-0.295234,0.181392,0.3657,0.2,0.25,0.0648148,0,0,1
0,884,0.502595,0.550175,0.905105,0.25,0.333333,0.137931,1,1.5,0.1
0,884,0.82479,0.2349,0.920743,0.5,0.2,0.105263,1,0.5,0.2
1,884,2.26061,1.71864,2.19448,1,1,0.35,1,1.16667,0.3
0,884,-0.14736,-0.814065,-0.50297,0.2,0.125,0.097561,1,0.5,0.4
0,884,-0.659858,-0.525724,-0.742816,0.142857,0.142857,0.0754717,1,1.16667,0.5
0,884,-0.318304,-0.964219,-0.949375,0.166667,0.111111,0.0479042,1,1.16667,0.6
0,884,-0.844409,1.28746,0.241741,0.125,0.5,0.0985915,1,1.5,0.7
1,884,-1.05848,0.358685,-0.475703,0.111111,0.25,0.333333,1,1.16667,0.8
0,884,0.559368,-1.73834,-0.434711,0.333333,0.1,0.0657895,1,1.16667,0.9
0,884,-1.11895,-0.107512,-1.1565,0.1,0.166667,0.0736842,1,1.16667,1
0,885,-0.0964293,0.0474973,0.165213,0.2,0.2,0.14,0,0,0.1
0,885,0.0432506,-0.922866,-0.213602,0.333333,0.111111,0.0567376,0,0,0.2
1,885,2.37309,1.8914,2.05962,1,1,0.1875,1,0,0.3
0,885,-0.891436,-0.859589,-1.30944,0.111111,0.125,0.115385,0,0,0.4
1,885,1.22094,1.08335,1.32272,0.5,0.333333,0.111111,1,0,0.5
0,885,-1.0349,1.16325,-0.167617,0.1,0.5,0.12,0,0,0.6
0,885,-0.587213,-1.2,-1.29775,0.142857,0.1,0.102941,0,0,0.7
0,885,-0.770486,-0.450987,-0.690919,0.125,0.166667,0.166667,0,0,0.8
0,885,-0.00703029,-0.810071,-0.0402754,0.25,0.142857,0.0519481,0,0,0.9
0,885,-0.249781,0.0580058,0.172052,0.166667,0.25,0.12963,0,0,1
0,886,-0.866702,-0.307877,-0.769757,0.1,0.2,0.0714286,0,0,0.1
1,886,2.69599,2.60932,1.82954,1,1,0.2,1,0.166667,0.2
0,886,-0.601967,-0.493328,-0.985408,0.125,0.125,0.0634921,0,0,0.3
0,886,0.428091,-0.197739,0.754585,0.333333,0.25,0.0543478,1,0,0.4
0,886,-0.387056,-0.391333,-0.236264,0.2,0.142857,0.0769231,0,0,0.5
1,886,-0.680419,-1.16509,-1.5136,0.111111,0.1,0.0470588,0,0,0.6
0,886,0.0432336,-0.766103,-0.396593,0.25,0.111111,0.0574713,1,0.166667,0.7
0,886,-0.583869,0.396592,0.171076,0.142857,0.333333,0.121212,0,0,0.8
0,886,-0.51261,-0.347018,-0.242067,0.166667,0.166667,0.0925926,0,0.166667,0.9
0,886,0.465308,0.662571,1.38849,0.5,0.5,0.115942,0,0.166667,1
0,887,0.0608825,0.849472,1.18326,0.25,0.5,0.2,1,1.33333,0.1
0,887,-0.68385,0.544627,0.439619,0.166667,0.333333,0.137931,1,1.33333,0.2
0,887,-0.891707,0.323076,-0.729773,0.111111,0.2,0.103448,1,1.33333,0.3
0,887,0.0021953,1.98927,1.20775,0.2,1,0.172414,1,1.33333,0.4
1,887,2.02241,-1.53454,0.0875523,1,0.1,0.0636364,1,0,0.5
0,887,-0.819567,0.0210244,-0.526387,0.142857,0.166667,0.075,1,1.33333,0.6
1,887,0.747735,-0.543244,0.209095,0.333333,0.142857,0.0853659,1,1.33333,0.7
0,887,1.34715,0.351573,1.18326,0.5,0.25,0.0833333,1,1.33333,0.8
0,887,-0.846957,-1.2687,-1.42166,0.125,0.111111,0.043956,1,1.33333,0.9
0,887,-0.938296,-0.732565,-1.63271,0.1,0.125,0.0754717,1,1.33333,1
1,888,-0.824022,-1.01993,-0.72002,0.142857,0.125,0.105882,1,0.166667,0.1
0,888,-0.986007,-0.764123,-0.72002,0.125,0.142857,0.205882,1,0.166667,0.2
0,888,0.594044,0.0144644,0.131699,0.2,0.2,0.28125,1,0.166667,0.3
0,888,-0.483672,-0.542692,-0.217229,0.166667,0.166667,0.181818,1,0.166667,0.4
0,888,0.627107,0.617006,0.491531,0.25,0.25,0.375,1,0.5,0.5
0,888,0.801483,1.20269,1.0544,0.5,0.333333,0.473684,1,0.5,0.6
0,888,0.801483,1.22477,1.0544,0.333333,0.5,0.473684,1,0.5,0.7
0,888,-1.1782,-1.16701,-1.51325,0.1,0.1,0.15625,1,0.166667,0.8
0,888,-1.17377,-1.06662,-1.20333,0.111111,0.111111,0.0843373,0,0,0.9
1,888,1.82155,1.50145,1.64181,1,1,0.555556,1,0.666667,1
0,889,-0.996441,0.115263,-1.44421,0.1,0.2,0.0666667,1,0.166667,0.1
0,889,-0.35081,1.62157,1.85395,0.2,1,0.0952381,0,0,0.2
0,889,1.99473,-1.3744,0.134397,1,0.1,0.138889,1,0.166667,0.3
1,889,-0.678756,-0.38015,-1.16189,0.142857,0.142857,0.105263,0,0,0.4
0,889,-0.238429,0.159786,1.02765,0.25,0.25,0.0666667,1,0.166667,0.5
0,889,-0.35901,0.410537,0.674835,0.166667,0.333333,0.0961538,1,0.166667,0.6
1,889,1.11605,-1.36688,-0.355989,0.333333,0.111111,0.0402685,1,0.333333,0.7
0,889,-0.724743,0.106403,-1.15149,0.125,0.166667,0.0689655,0,0,0.8
0,889,-0.990269,1.57856,0.0446231,0.111111,0.5,0.0568182,1,0.166667,0.9
0,889,1.22768,-0.870687,0.378125,0.5,0.125,0.0617284,1,0.166667,1
1,890,1.57137,-0.398997,0.845341,1,0.166667,0.148936,1,0,0.1
0,890,-1.32694,-0.663749,-1.04382,0.111111,0.142857,0.0588235,0,0,0.2
0,890,0.563606,-0.703467,-0.0127648,0.333333,0.125,0.0958904,0,0,0.3
0,890,-0.807254,-0.0569562,-0.0381024,0.142857,0.25,0.0654206,0,0,0.4
0,890,0.103955,2.5901,0.845341,0.166667,1,0.119403,0,0,0.5
0,890,-0.819818,-0.875056,-1.42269,0.125,0.1,0.135135,1,0,0.6
1,890,0.465151,0.483275,0.803645,0.25,0.333333,0.205882,1,0,0.7
0,890,1.44668,0.658197,1.47876,0.5,0.5,0.079646,0,0,0.8
0,890,-1.33746,-0.853633,-1.612,0.1,0.111111,0.0697674,0,0,0.9
0,890,0.140709,-0.179718,0.156299,0.2,0.2,0.0583942,0,0,1
0,891,-1.4833,0.721565,-0.410384,0.1,0.333333,0.0869565,0,0,0.1
0,891,-0.0988845,-0.315163,-0.0539623,0.166667,0.2,0.148148,0,0,0.2
0,891,-1.13002,-0.545687,-1.10982,0.111111,0.142857,0.0379747,0,0.166667,0.3
1,891,2.28488,2.23049,2.07168,1,1,0.121951,1,0.166667,0.4
0,891,-0.438019,-0.862525,-0.908539,0.142857,0.125,0.0393701,0,0,0.5
0,891,0.810312,0.800329,1.57226,0.5,0.5,0.111111,0,0,0.6
1,891,-0.00333685,0.543531,0.393203,0.2,0.25,0.0689655,1,0,0.7
0,891,0.457957,-1.12624,-0.410384,0.333333,0.1,0.0674157,1,0.166667,0.8
0,891,0.0780392,-0.960783,-0.449083,0.25,0.111111,0.0526316,0,0,0.9
0,891,-0.477626,-0.48552,-0.694967,0.125,0.166667,0.097561,0,0.166667,1
0,892,-0.334572,0.0939706,-0.0412926,0.142857,0.25,0.046875,0,0.166667,0.1
0,892,-0.293688,0.880217,0.639533,0.2,0.333333,0.075,1,1,0.2
0,892,-0.35635,-1.10905,-1.34251,0.125,0.111111,0.0384615,1,0.833333,0.3
1,892,2.99535,-1.50305,0.082678,1,0.1,0.0348837,1,0,0.4
0,892,-0.327724,-0.239622,-0.0550029,0.166667,0.2,0.0857143,0,0.166667,0.5
1,892,-0.389754,-0.470837,-1.34251,0.111111,0.125,0.06,1,0.833333,0.6
0,892,-0.267196,1.98318,1.8571,0.5,1,0.0833333,1,0.666667,0.7
0,892,-0.274892,-0.462425,0.197454,0.333333,0.142857,0.0625,1,0.666667,0.8
0,892,-0.291015,1.1062,1.11738,0.25,0.5,0.0517241,0,0,0.9
0,892,-0.460158,-0.278589,-1.11283,0.1,0.166667,0.0588235,1,1,1
1,893,0.315033,0.646437,0.49021,0.25,0.25,0.0338983,0,0,0.1
1,893,0.47388,1.00757,1.05157,0.333333,0.5,0.0363636,1,0,0.2
0,893,0.733009,0.922423,1.05157,0.5,0.333333,0.06,0,0,0.3
0,893,2.53026,2.04046,1.6374,1,1,0.111111,0,0,0.4
0,893,-0.675363,-0.769481,0.131345,0.2,0.2,0,0,0,0.5
0,893,-0.675363,-0.769481,-0.216645,0.166667,0.166667,0,0,0,0.6
0,893,-0.675363,-0.769481,-0.554248,0.142857,0.142857,0,0,0,0.7
0,893,-0.675363,-0.769481,-0.881921,0.125,0.125,0,0,0,0.8
0,893,-0.675363,-0.769481,-1.2001,0.111111,0.111111,0,0,0,0.9
0,893,-0.675363,-0.769481,-1.50918,0.1,0.1,0,0,0,1
0,894,-0.745583,-0.194157,-1.05392,0.111111,0.166667,0.150685,1,0.333333,0.1
0,894,-1.53919,1.1928,-0.198259,0.1,0.5,0.147541,0,0,0.2
1,894,1.14459,-1.80479,-0.198259,0.5,0.1,0.18,1,0,0.3
0,894,0.924619,0.280684,0.737812,0.333333,0.2,0.166667,1,0.166667,0.4
0,894,-0.396505,0.797929,0.478941,0.166667,0.333333,0.157895,1,0,0.5
1,894,1.95028,1.55095,2.43614,1,1,0.189873,1,0.666667,0.6
0,894,0.243405,-0.3334,-0.0476382,0.25,0.142857,0.226415,1,0.333333,0.7
0,894,-0.50792,-1.27497,-1.30506,0.142857,0.111111,0.146067,1,0.166667,0.8
0,894,-0.703487,0.340532,-0.291395,0.125,0.25,0.141176,1,0.333333,0.9
0,894,-0.370212,-0.555575,-0.558356,0.2,0.125,0.132653,1,0.333333,1
0,895,0.00260426,-0.106128,0.569411,0.333333,0.2,0.0795455,1,1.16667,0.1
0,895,-0.481874,0.080699,0.175804,0.142857,0.333333,0.05,1,1.16667,0.2
0,895,-0.693884,-0.770305,-1.55543,0.1,0.111111,0.0280374,1,1.16667,0.3
1,895,2.53213,2.53321,1.8801,1,1,0.306122,1,0,0.4
1,895,1.19833,1.04571,1.42686,0.5,0.5,0.104651,1,0,0.5
0,895,-0.467752,-0.597089,-0.248757,0.166667,0.166667,0.0526316,1,1.16667,0.6
0,895,-0.691794,-0.639853,-1.00719,0.111111,0.142857,0.0384615,1,1.16667,0.7
0,895,-0.690458,-0.0649609,-0.224886,0.125,0.25,0.0280374,1,1.16667,0.8
0,895,-0.26884,-0.814595,-0.585003,0.25,0.1,0.0431034,1,1.16667,0.9
0,895,-0.438462,-0.66669,-0.430914,0.2,0.125,0.0510204,1,1.16667,1
1,896,0.718895,-1.51456,-0.174544,0.5,0.1,0.125,1,0,0.1
0,896,-0.503354,1.80678,1.15839,0.2,1,0.0925926,1,0.666667,0.2
0,896,-0.573391,-1.34281,-1.14896,0.142857,0.111111,0.102041,1,0.666667,0.3
0,896,-0.0440129,0.309141,0.642096,0.25,0.25,0.0560748,0,0.166667,0.4
0,896,0.18907,0.277017,0.649558,0.333333,0.2,0.0810811,0,0.166667,0.5
0,896,-0.556614,-0.0175813,-0.283771,0.166667,0.166667,0.0595238,0,0,0.6
0,896,-0.680988,0.683173,-0.424855,0.1,0.333333,0.0967742,1,0.666667,0.7
1,896,2.70283,1.03162,1.88622,1,0.5,0.0592105,1,0.666667,0.8
0,896,-0.615712,-0.912244,-1.15518,0.125,0.125,0.0609756,1,0.666667,0.9
0,896,-0.636723,-0.320545,-1.14896,0.111111,0.142857,0.097561,0,0,1
1,897,-0.970787,1.33334,0.107962,0.1,1,0.147059,1,0.333333,0.1
0,897,-0.546641,-0.530331,-0.93336,0.142857,0.142857,0.0833333,0,0,0.2
0,897,-0.486907,-2.17589,-1.16015,0.2,0.1,0.0869565,0,0.166667,0.3
0,897,-0.358272,1.24756,1.45909,0.25,0.5,0.181818,1,0.333333,0.4
0,897,1.57521,-0.820679,0.368213,1,0.111111,0.0316742,0,0,0.5
0,897,1.53234,0.350794,1.15693,0.5,0.2,0.0731707,0,0.333333,0.6
0,897,1.39872,0.451859,1.44904,0.333333,0.333333,0.111111,0,0.166667,0.7
0,897,-0.680677,0.305936,-0.924999,0.125,0.166667,0.138889,0,0.166667,0.8
1,897,-0.923946,0.439499,-0.597728,0.111111,0.25,0.148148,1,0.166667,0.9
0,897,-0.539037,-0.602093,-0.924999,0.166667,0.125,0.0810811,0,0,1
0,898,-0.927234,-0.702528,-0.698779,0.142857,0.142857,0.131579,0,0,0.1
0,898,0.946855,2.31848,1.81555,0.5,1,0.157895,1,0.666667,0.2
0,898,0.728984,-0.541584,0.405856,0.333333,0.166667,0.106383,0,0.5,0.3
1,898,-1.14694,0.844588,0.026837,0.111111,0.5,0.16,1,0,0.4
0,898,-1.24543,-0.743228,-1.50731,0.1,0.125,0.1,1,0.666667,0.5
0,898,0.0182472,-0.947851,-0.893093,0.166667,0.111111,0.0961538,1,1,0.6
0,898,0.0939612,-0.136616,0.165596,0.2,0.2,0.121951,1,1,0.7
0,898,-0.976425,0.15958,-0.246929,0.125,0.25,0.125,0,0.5,0.8
0,898,0.646458,-1.01931,-0.642344,0.25,0.1,0.0740741,1,0.666667,0.9
1,898,1.86152,0.768468,1.57462,1,0.333333,0.097561,1,0,1
1,899,2.57673,2.15465,1.71653,1,1,0.133333,1,0,0.1
1,899,-0.905038,-0.711617,-1.08158,0.1,0.142857,0.0952381,1,0.166667,0.2
0,899,-0.670994,-0.383795,-0.404075,0.142857,0.166667,0.0588235,0,0.166667,0.3
0,899,-0.213225,0.719452,0.519873,0.2,0.333333,0.0655738,0,0.166667,0.4
0,899,-0.737166,-1.23464,-1.42011,0.111111,0.1,0.0588235,0,0,0.5
0,899,0.381927,-0.724905,-0.205321,0.25,0.125,0.060241,0,0.333333,0.6
0,899,-0.708498,-1.13419,-1.09132,0.125,0.111111,0.0545455,0,0.333333,0.7
0,899,0.50029,0.736915,1.30273,0.5,0.5,0.0655738,1,0.166667,0.8
0,899,-0.650079,0.0246717,-0.0447116,0.166667,0.2,0.0833333,0,0,0.9
0,899,0.426052,0.553464,0.707977,0.333333,0.25,0.0352941,1,0,1
1,900,2.8423,0.88973,1.58225,1,0.333333,0.166667,1,0,0.1
0,900,-0.678127,0.0770434,-0.645457,0.1,0.25,0.0483871,0,0.333333,0.2
0,900,0.144359,-0.105598,0.407823,0.333333,0.166667,0.0361446,0,0,0.3
0,900,-0.308636,-0.100832,-0.0540329,0.166667,0.2,0.0506329,0,0.333333,0.4
0,900,-0.282271,-0.145127,-0.0405644,0.25,0.142857,0.0493827,0,0,0.5
0,900,-0.291386,-0.695386,-0.67699,0.2,0.111111,0.0425532,0,0.333333,0.6
0,900,-0.485852,-0.228849,-0.909727,0.142857,0.125,0.0526316,0,0,0.7
0,900,0.34458,1.62814,1.82435,0.5,1,0.114286,0,0,0.8
1,900,-0.627407,-2.25694,-1.51462,0.125,0.1,0.027027,1,0,0.9
0,900,-0.657558,0.937814,0.026967,0.111111,0.5,0.0769231,0,0,1
1,901,2.18212,0.227493,1.35147,1,0.333333,0.111111,0,0.166667,0.1
0,901,0.160766,-0.250356,0.142128,0.2,0.2,0.0598291,0,0.166667,0.2
0,901,0.468172,0.118616,0.730782,0.333333,0.25,0.137255,0,0,0.3
0,901,0.278096,-0.284965,0.148012,0.25,0.166667,0.0584416,0,0.166667,0.4
1,901,0.945359,2.63581,1.55826,0.5,1,0.25641,1,0.833333,0.5
0,901,-1.3385,-1.01634,-1.63308,0.1,0.1,0.0674157,1,0.833333,0.6
0,901,-0.605504,-0.664407,-0.777037,0.142857,0.125,0.0677966,1,0.833333,0.7
0,901,-0.208932,-0.567608,-0.417091,0.166667,0.142857,0.145833,1,1,0.8
0,901,-1.09928,-0.815564,-1.29862,0.111111,0.111111,0.111111,1,0.833333,0.9
0,901,-0.782301,0.617319,0.195182,0.125,0.5,0.159091,1,0.833333,1
0,902,-0.106576,0.247481,0.912749,0.333333,0.25,0.0958904,1,0.666667,0.1
1,902,1.88681,-0.513967,0.243783,0.5,0.125,0.0722892,1,0.166667,0.2
0,902,-0.287599,-0.394047,-0.0432752,0.25,0.142857,0.0454545,1,0.666667,0.3
0,902,2.05662,-0.316761,0.960106,1,0.166667,0.0769231,1,0.166667,0.4
0,902,-0.567666,-0.181747,-0.285786,0.142857,0.2,0.0659341,1,0.833333,0.5
